DATE,Alte Pinakothek,Olympiapark,Bayerisches Nationalmuseum,Bayerisches Staatsoper,Deutsches Museum,Kleine Olympiahalle,Museum Brandhorst,Museum Mensch und Natur,Muenchner Kammerspiele,Muenchner Stadtmuseum,Nationaltheater,Neue Pinakothek,Olympia-Eissportzentrum,Olympiahalle,Olympiastadion,Olympiaturm,Pinakothek der Moderne,Prinzregententheater,Residenztheater,Schack galerie,Lenbachhaus,Staatstheater am Gaertnerplatz,Tierpark Hellabrunn,AnzahlFall
2017-08-01,0.0,394250.0,3271.0,5743.487375,111031.0,57396.03004,60.0,13586.0,18842.159669999997,4495.0,18822.57375,0.0,13164.0,500.0,28410.0,63447.0,0.0,3901.7,18793.47798,0.0,15086.0,18774.39386,152642.0,0.0
2017-09-01,0.0,17100.0,3320.0,5743.487375,77760.0,130600.0,35.0,13884.0,2604.4,8210.0,5845.9,0.0,29377.0,26791.0,97006.0,44196.0,0.0,5423.4,3093.8,0.0,14625.0,18774.39386,74014.0,0.0
2017-10-01,0.0,79440.0,9223.0,3342.55,118996.0,4969.0,115.0,18492.0,12801.6,15902.0,45096.7,0.0,45937.0,52902.0,90700.0,52922.0,0.0,20242.3,14910.5,0.0,27042.0,8770.5,74014.0,0.0
2017-11-01,70.0,11870.0,8283.0,2757.8,79541.0,2560.0,50.0,14694.0,13007.4,16821.0,37038.4,0.0,40588.0,61943.0,3854.0,34730.0,0.0,26683.6,19629.3,0.0,37940.0,14431.1,36894.0,0.0
2017-12-01,0.0,10400.0,11482.0,3376.95,75191.0,2850.0,75.0,8070.0,13338.9,11204.0,50080.7,0.0,52578.0,117160.0,3253.0,44016.0,0.0,41118.5,22120.5,0.0,31843.0,14645.2,33051.0,0.0
2018-01-01,0.0,4295.0,7380.0,409.75,84394.0,8200.0,100.0,16754.0,13473.5,11645.0,52919.1,0.0,50844.0,93555.0,2722.0,23751.0,0.0,34891.4,24653.9,0.0,39463.0,13897.2,36453.0,0.0
2018-02-01,45.0,2670.0,6100.0,590.85,82925.0,2450.0,50.0,16439.0,13232.0,6158.0,43358.1,0.0,31738.0,85172.0,2158.0,24857.0,0.0,23246.9,20290.6,0.0,36773.0,13838.5,24509.0,0.0
2018-03-01,25.0,10380.0,4614.0,2473.25,109378.0,6000.0,45.0,16694.0,12392.4,19583.0,46491.1,0.0,51815.0,118339.0,7766.0,42491.0,0.0,30083.1,21193.5,0.0,48715.0,18054.8,66503.0,0.0
2018-04-01,0.0,46005.0,5798.0,2340.65,91672.0,57396.03004,65.0,8605.0,11466.0,7593.0,41998.9,0.0,51761.0,118295.0,12613.0,55874.0,0.0,23412.3,16914.5,0.0,25187.0,15220.9,128552.0,0.0
2018-05-01,20.0,54675.0,3570.5,2417.45,78710.0,57396.03004,0.0,10876.0,12861.0,9019.0,43583.8,0.0,6960.0,18920.0,13143.0,53310.0,25.0,7847.9,16325.8,0.0,18045.0,10836.9,123823.0,0.0
2018-06-01,100.0,62460.0,8708.0,592.7,67956.0,57396.03004,50.0,7388.0,11053.1,9709.0,40477.8,0.0,6805.0,63773.0,129279.0,22813.0,0.0,5991.8,15211.6,0.0,13788.0,12816.0,83529.0,0.0
2018-07-01,45.0,35760.0,9522.0,5903.45,127181.0,57396.03004,40.0,12829.0,12073.4,11427.0,50049.5,0.0,7550.0,90.0,184712.0,61242.0,0.0,12983.9,17167.0,0.0,18825.0,15491.6,123914.0,0.0
2018-08-01,50.0,272135.0,2219.0,5988.487375,125347.0,57396.03004,75.0,10871.0,18842.159669999997,4509.0,18822.57375,0.0,7422.0,600.0,23509.0,35501.5,25.0,4644.3,18793.47798,0.0,17277.0,18774.39386,136179.0,0.0
2018-09-01,645.0,44555.0,2076.0,3912.0,34839.0,181400.0,90.0,10863.0,18842.159669999997,6462.0,11905.8,0.0,31852.0,19760.0,8968.0,45587.0,60.0,6900.1,1861.4,0.0,15726.0,5782.8,95086.0,0.0
2018-10-01,340.0,11805.0,3857.0,6427.4,53640.5,2270.0,60.0,15028.0,10678.0,13724.0,42522.4,0.0,35755.0,60068.0,89018.0,24473.0,75.0,12915.2,16279.7,0.0,22710.0,14422.2,86191.0,0.0
2018-11-01,375.0,7305.0,3272.5,567.9,75530.0,2900.0,0.0,14133.0,22322.1,12375.0,47361.6,0.0,45018.0,85850.0,5184.0,41995.0,210.0,18667.1,18358.3,0.0,20619.0,15095.0,51207.0,0.0
2018-12-01,445.0,6070.0,6636.0,800.9,41702.0,1900.0,0.0,12102.0,14188.0,9713.0,53632.6,0.0,63652.0,66910.0,3582.0,47662.0,110.0,37964.0,19261.1,0.0,18583.0,20799.1,53370.0,0.0
2019-01-01,365.0,2365.0,3687.5,2727.9,72230.0,2800.0,20.0,13306.0,13194.6,8745.0,42778.0,0.0,67191.0,203880.0,2193.0,18137.0,265.0,31000.0,21308.8,0.0,18813.0,21690.2,19121.0,0.0
2019-02-01,415.0,6575.0,3122.0,3608.45,58158.0,4350.0,15.0,11634.0,13533.8,7053.0,45509.2,0.0,41931.0,80360.0,2932.0,25311.0,60.0,30069.7,18671.8,0.0,17494.0,15122.7,46584.0,0.0
2019-03-01,9346.0,8500.666666666666,4720.0,2746.6666666666665,38278.0,9946.0,9059.333333333334,15309.0,9952.4,14024.5,30740.05,13569.0,28521.0,58426.0,6748.0,14361.0,9209.333333333334,19754.15,14261.8,4045.0,23702.5,22587.0,43776.0,0.0
2019-04-01,345.0,26810.0,1950.5,2208.65,49538.5,200.0,50.0,15333.0,12809.0,9501.0,49959.7,0.0,50463.0,45680.0,14289.0,25494.5,225.0,19868.0,18971.0,0.0,7664.0,13196.4,126832.0,0.0
2019-05-01,10081.333333333334,36890.666666666664,5190.333333333333,3036.7000000000003,36244.333333333336,32519.01502,9791.333333333334,16514.5,10969.55,11082.5,25378.95,14632.0,12789.5,62471.0,12176.5,15371.666666666666,9831.333333333334,18424.55,10791.7,4151.0,24399.0,20904.75,48905.5,0.0
2019-06-01,10175.666666666666,39377.666666666664,4423.0,3046.0333333333333,32735.666666666668,32719.51502,9875.666666666666,11830.5,9384.6,9005.5,25657.8,14763.5,9765.0,44168.0,131703.5,19674.0,9965.666666666666,10568.55,13786.73899,4390.0,21636.5,21114.75,56731.0,0.0
2019-07-01,9767.0,17498.666666666668,4904.0,4018.9666666666667,50226.0,32831.01502,9543.666666666666,15588.5,8956.25,9930.5,30357.95,14245.5,10409.5,25166.0,120019.5,20415.666666666668,9527.0,12784.75,13711.73899,4315.0,18167.666666666668,20755.85,56112.0,0.0
2019-08-01,10328.666666666666,159504.0,4329.333333333333,6911.65825,49329.0,33059.01502,10108.666666666666,14256.5,13995.079834999999,7513.0,13985.286875,14933.0,13665.0,4561.0,40864.0,26468.0,10152.0,11100.3,13970.73899,4574.0,15407.0,24609.19693,83956.0,0.0
2019-09-01,10343.666666666666,29623.666666666668,4245.333333333333,3813.6666666666665,33549.0,20807.0,15110.5,12587.0,14007.579834999999,8787.0,12566.7,15110.5,19389.5,5370.5,22043.0,17353.0,10137.0,11920.25,13983.23899,4586.5,14626.333333333334,18064.35,48817.0,0.0
2019-10-01,10667.0,10013.666666666666,5793.333333333333,4357.0,49797.666666666664,7860.5,15605.5,16667.5,13326.95,9095.0,28497.55,15605.5,26963.0,37418.0,49866.5,19403.666666666668,10497.0,15416.85,7758.45,5140.5,19745.0,22451.9,47913.0,0.0
2019-11-01,10596.666666666666,4634.666666666667,6041.0,4003.633333333333,34987.666666666664,6802.0,10373.333333333334,15617.5,12118.95,11570.5,24476.55,15490.0,33465.0,71179.5,7356.5,12762.666666666666,10416.666666666666,22943.85,15621.1,5023.0,20265.333333333332,23284.0,21746.5,0.0
2019-12-01,10819.333333333334,10111.0,8337.666666666666,5331.566666666667,38249.666666666664,5306.5,10669.333333333334,13335.0,14149.55,9668.5,29018.25,15979.0,40491.0,50085.5,7363.5,18696.666666666668,10736.0,27906.9,15059.8,5082.0,19202.666666666668,27938.2,18254.0,0.0
2020-01-01,11004.0,6033.666666666667,7056.333333333333,5651.466666666667,36051.333333333336,7682.0,10630.666666666666,15782.5,13233.75,9774.5,27020.15,15881.0,39059.5,40775.0,6902.0,12758.666666666666,10800.666666666666,23091.95,14112.6,4952.5,21853.0,24620.6,26824.5,0.0
2020-02-01,10925.0,8973.0,5988.666666666667,4752.2,36406.333333333336,4834.5,16067.5,15645.5,12727.45,10192.5,27562.0,16067.5,29037.5,53762.0,7255.0,12749.333333333334,10825.0,21628.95,12621.1,4793.5,21791.333333333332,24827.65,30525.5,1.0
2020-03-01,10674.0,3823.6666666666665,4296.666666666667,3257.0,17436.0,4825.5,15701.0,9924.5,7778.35,8778.5,13598.05,15701.0,18525.5,16245.5,5664.0,6629.0,15701.0,11533.85,7086.0,4835.5,12081.666666666666,18914.3,14813.0,23.0
2020-04-01,10371.666666666666,3283.6666666666665,4664.0,3126.0,10813.666666666666,4805.5,15512.5,7960.0,4664.0,4664.0,4664.0,15512.5,7711.0,4805.5,4805.5,3237.0,10368.333333333334,8241.0,4664.0,4664.0,15512.5,16075.5,3599.5,3718.0
