AUSPRAEGUNG,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,DATE
Pinakothek der Moderne,36675.0,64973.0,11.59,-43.55,45103.0,2005-03-01
Pinakothek der Moderne,29970.0,47912.0,-18.28,-37.45,43607.0,2005-04-01
Pinakothek der Moderne,30115.0,55832.0,0.48,-46.06,41464.0,2005-05-01
Pinakothek der Moderne,29399.0,47435.0,-2.38,-38.02,39961.0,2005-06-01
Pinakothek der Moderne,42120.0,57645.0,43.27,-26.93,38668.0,2005-07-01
Pinakothek der Moderne,41457.0,51054.0,-1.57,-18.8,37868.0,2005-08-01
Pinakothek der Moderne,20951.0,39414.0,-49.46,-46.84,36329.0,2005-09-01
Pinakothek der Moderne,40536.0,56409.0,93.48,-28.14,35007.0,2005-10-01
Pinakothek der Moderne,30686.0,45404.0,-24.3,-32.42,33780.0,2005-11-01
Pinakothek der Moderne,23781.0,36039.0,-22.5,-34.01,32759.0,2005-12-01
Pinakothek der Moderne,59653.0,90116.0,16.37,-33.8,70072.0,2004-01-01
Pinakothek der Moderne,67314.0,73706.0,12.84,-8.67,69539.0,2004-02-01
Pinakothek der Moderne,64973.0,83825.0,-3.48,-22.49,67968.0,2004-03-01
Pinakothek der Moderne,47912.0,69181.0,-26.26,-30.74,66196.0,2004-04-01
Pinakothek der Moderne,55832.0,68597.0,16.53,-18.61,65132.0,2004-05-01
Pinakothek der Moderne,47435.0,49776.0,-15.04,-4.7,64937.0,2004-06-01
Pinakothek der Moderne,57645.0,74935.0,21.52,-23.07,63496.0,2004-07-01
Pinakothek der Moderne,51054.0,65611.0,-11.43,-22.19,62283.0,2004-08-01
Pinakothek der Moderne,39414.0,91110.0,-22.8,-56.74,57975.0,2004-09-01
Pinakothek der Moderne,56409.0,97348.0,43.12,-42.05,54564.0,2004-10-01
Pinakothek der Moderne,45404.0,55863.0,-19.51,-18.72,53692.0,2004-11-01
Pinakothek der Moderne,36039.0,51260.0,-20.63,-29.69,52424.0,2004-12-01
Pinakothek der Moderne,90116.0,,2.27,,140364.0,2003-01-01
Pinakothek der Moderne,73706.0,,-18.21,,129254.0,2003-02-01
Pinakothek der Moderne,83825.0,,13.73,,122764.0,2003-03-01
Pinakothek der Moderne,69181.0,,-17.47,,116067.0,2003-04-01
Pinakothek der Moderne,68597.0,,-0.84,,110792.0,2003-05-01
Pinakothek der Moderne,49776.0,,-27.44,,104691.0,2003-06-01
Pinakothek der Moderne,74935.0,,50.54,,101985.0,2003-07-01
Pinakothek der Moderne,65611.0,,-12.44,,98954.0,2003-08-01
Pinakothek der Moderne,91110.0,302756.0,38.86,-69.91,81317.0,2003-09-01
Pinakothek der Moderne,97348.0,128576.0,6.85,-24.29,78715.0,2003-10-01
Pinakothek der Moderne,55863.0,92259.0,-42.62,-39.45,75682.0,2003-11-01
Pinakothek der Moderne,51260.0,88113.0,-8.24,-41.82,72611.0,2003-12-01
Pinakothek der Moderne,302756.0,,,,302756.0,2002-09-01
Pinakothek der Moderne,128576.0,,-57.53,,215666.0,2002-10-01
Pinakothek der Moderne,92259.0,,-28.25,,174530.0,2002-11-01
Pinakothek der Moderne,88113.0,,-4.49,,152926.0,2002-12-01
Schackgalerie,881.0,624.0,72.75,41.19,592.0,2016-01-01
Schackgalerie,1031.0,615.0,17.03,67.64,627.0,2016-02-01
Schackgalerie,659.0,537.0,-36.08,22.72,637.0,2016-03-01
Schackgalerie,753.0,459.0,14.26,64.05,661.0,2016-04-01
Schackgalerie,1338.0,605.0,77.69,121.16,722.0,2016-05-01
Schackgalerie,1598.0,424.0,19.43,276.89,820.0,2016-06-01
Schackgalerie,1129.0,455.0,-29.35,148.13,876.0,2016-07-01
Schackgalerie,711.0,555.0,-37.02,28.11,889.0,2016-08-01
Schackgalerie,539.0,580.0,-24.19,-7.07,886.0,2016-09-01
Schackgalerie,1154.0,853.0,114.1,35.29,911.0,2016-10-01
Schackgalerie,1277.0,628.0,10.66,103.34,965.0,2016-11-01
Schackgalerie,1017.0,510.0,-20.36,99.41,1007.0,2016-12-01
Schackgalerie,624.0,656.0,83.53,-4.88,654.0,2015-01-01
Schackgalerie,615.0,794.0,-1.44,-22.54,639.0,2015-02-01
Schackgalerie,537.0,755.0,-12.68,-28.87,621.0,2015-03-01
Schackgalerie,459.0,681.0,-14.53,-32.6,603.0,2015-04-01
Schackgalerie,605.0,556.0,31.81,8.81,607.0,2015-05-01
Schackgalerie,424.0,329.0,-29.92,28.88,615.0,2015-06-01
Schackgalerie,455.0,592.0,7.31,-23.14,603.0,2015-07-01
Schackgalerie,555.0,620.0,21.98,-10.48,598.0,2015-08-01
Schackgalerie,580.0,416.0,4.5,39.42,612.0,2015-09-01
Schackgalerie,853.0,1579.0,47.07,-45.98,551.0,2015-10-01
Schackgalerie,628.0,566.0,-26.38,10.95,556.0,2015-11-01
Schackgalerie,510.0,340.0,-18.79,50.0,570.0,2015-12-01
Schackgalerie,656.0,1012.0,12.71,-35.18,657.0,2014-01-01
Schackgalerie,794.0,812.0,21.04,-2.22,655.0,2014-02-01
Schackgalerie,755.0,1102.0,-4.91,-31.49,626.0,2014-03-01
Schackgalerie,681.0,750.0,-9.8,-9.2,620.0,2014-04-01
Schackgalerie,556.0,765.0,-18.36,-27.32,603.0,2014-05-01
Schackgalerie,329.0,489.0,-40.83,-32.72,590.0,2014-06-01
Schackgalerie,592.0,493.0,79.94,20.08,598.0,2014-07-01
Schackgalerie,620.0,505.0,4.73,22.77,607.0,2014-08-01
Schackgalerie,416.0,386.0,-32.9,7.77,610.0,2014-09-01
Schackgalerie,1579.0,522.0,279.57,202.49,698.0,2014-10-01
Schackgalerie,566.0,816.0,-64.15,-30.64,677.0,2014-11-01
Schackgalerie,340.0,582.0,-39.93,-41.58,657.0,2014-12-01
Schackgalerie,1012.0,878.0,55.21,15.26,777.0,2013-01-01
Schackgalerie,812.0,759.0,-19.76,6.98,781.0,2013-02-01
Schackgalerie,1102.0,815.0,35.71,35.21,805.0,2013-03-01
Schackgalerie,750.0,721.0,-31.94,4.02,808.0,2013-04-01
Schackgalerie,765.0,469.0,2.0,63.11,832.0,2013-05-01
Schackgalerie,489.0,548.0,-36.08,-10.77,827.0,2013-06-01
Schackgalerie,493.0,674.0,0.82,-26.85,812.0,2013-07-01
Schackgalerie,505.0,572.0,2.43,-11.71,807.0,2013-08-01
Schackgalerie,386.0,764.0,-23.56,-49.48,775.0,2013-09-01
Schackgalerie,522.0,1501.0,35.23,-65.22,694.0,2013-10-01
Schackgalerie,816.0,835.0,56.32,-2.28,692.0,2013-11-01
Schackgalerie,582.0,652.0,-28.68,-10.74,686.0,2013-12-01
Schackgalerie,878.0,956.0,69.17,-8.16,718.0,2012-01-01
Schackgalerie,759.0,838.0,-13.55,-9.43,711.0,2012-02-01
Schackgalerie,815.0,865.0,7.38,-5.78,707.0,2012-03-01
Schackgalerie,721.0,474.0,-11.53,52.11,727.0,2012-04-01
Schackgalerie,469.0,634.0,-34.95,-26.03,714.0,2012-05-01
Schackgalerie,548.0,523.0,16.84,4.78,716.0,2012-06-01
Schackgalerie,674.0,727.0,22.99,-7.29,711.0,2012-07-01
Schackgalerie,572.0,552.0,-15.13,3.62,713.0,2012-08-01
Schackgalerie,764.0,439.0,33.57,74.03,740.0,2012-09-01
Schackgalerie,1501.0,1574.0,96.47,-4.64,734.0,2012-10-01
Schackgalerie,835.0,588.0,-44.37,42.01,755.0,2012-11-01
Schackgalerie,652.0,519.0,-21.92,25.63,766.0,2012-12-01
Schackgalerie,956.0,2946.0,17.44,-67.55,1213.0,2011-01-01
Schackgalerie,838.0,2684.0,-12.34,-68.78,1059.0,2011-02-01
Schackgalerie,865.0,1844.0,3.22,-53.09,978.0,2011-03-01
Schackgalerie,474.0,1355.0,-45.2,-65.02,904.0,2011-04-01
Schackgalerie,634.0,1138.0,33.76,-44.29,862.0,2011-05-01
Schackgalerie,523.0,783.0,-17.51,-33.21,841.0,2011-06-01
Schackgalerie,727.0,564.0,39.01,28.9,854.0,2011-07-01
Schackgalerie,552.0,913.0,-24.07,-39.54,824.0,2011-08-01
Schackgalerie,439.0,658.0,-20.47,-33.28,806.0,2011-09-01
Schackgalerie,1574.0,1981.0,258.54,-20.55,772.0,2011-10-01
Schackgalerie,588.0,867.0,-62.64,-32.18,749.0,2011-11-01
Schackgalerie,519.0,814.0,-11.73,-36.24,724.0,2011-12-01
Schackgalerie,2946.0,1277.0,46.86,130.7,1629.0,2010-01-01
Schackgalerie,2684.0,1027.0,-8.89,161.34,1767.0,2010-02-01
Schackgalerie,1844.0,1134.0,-31.3,62.61,1826.0,2010-03-01
Schackgalerie,1355.0,626.0,-26.52,116.45,1887.0,2010-04-01
Schackgalerie,1138.0,551.0,-16.01,106.53,1936.0,2010-05-01
Schackgalerie,783.0,582.0,-31.2,34.54,1952.0,2010-06-01
Schackgalerie,564.0,484.0,-27.97,16.53,1959.0,2010-07-01
Schackgalerie,913.0,410.0,61.88,122.68,2001.0,2010-08-01
Schackgalerie,658.0,182.0,-27.93,261.54,2041.0,2010-09-01
Schackgalerie,1981.0,642.0,201.06,208.57,2152.0,2010-10-01
Schackgalerie,867.0,8953.0,-56.23,-90.32,1478.0,2010-11-01
Schackgalerie,814.0,2006.0,-6.11,-59.42,1379.0,2010-12-01
Schackgalerie,1277.0,505.0,79.1,152.87,922.0,2009-01-01
Schackgalerie,1027.0,309.0,-19.58,232.36,1101.0,2009-02-01
Schackgalerie,1134.0,,10.42,,1108.0,2009-03-01
Schackgalerie,626.0,,-44.8,,1027.0,2009-04-01
Schackgalerie,551.0,,-11.98,,959.0,2009-05-01
Schackgalerie,582.0,,5.63,,912.0,2009-06-01
Schackgalerie,484.0,,-16.84,,865.0,2009-07-01
Schackgalerie,410.0,,-15.29,,819.0,2009-08-01
Schackgalerie,182.0,,-55.61,,761.0,2009-09-01
Schackgalerie,642.0,,252.75,,751.0,2009-10-01
Schackgalerie,8953.0,1387.0,1294.55,545.49,1382.0,2009-11-01
Schackgalerie,2006.0,713.0,-77.59,181.35,1490.0,2009-12-01
Schackgalerie,505.0,542.0,-6.65,-6.83,541.0,2008-01-01
Schackgalerie,309.0,463.0,-38.81,-33.26,528.0,2008-02-01
Schackgalerie,,572.0,,,,2008-03-01
Schackgalerie,,359.0,,,,2008-04-01
Schackgalerie,,593.0,,,,2008-05-01
Schackgalerie,,475.0,,,,2008-06-01
Schackgalerie,,461.0,,,,2008-07-01
Schackgalerie,,480.0,,,,2008-08-01
Schackgalerie,,349.0,,,,2008-09-01
Schackgalerie,,1355.0,,,,2008-10-01
Schackgalerie,1387.0,341.0,,306.74,686.0,2008-11-01
Schackgalerie,713.0,541.0,-48.59,31.79,729.0,2008-12-01
Schackgalerie,542.0,448.0,-2.34,20.98,597.0,2007-01-01
Schackgalerie,463.0,820.0,-14.58,-43.54,568.0,2007-02-01
Schackgalerie,572.0,562.0,23.54,1.78,569.0,2007-03-01
Schackgalerie,359.0,489.0,-37.24,-26.58,558.0,2007-04-01
Schackgalerie,593.0,538.0,65.18,10.22,562.0,2007-05-01
Schackgalerie,475.0,319.0,-19.9,48.9,575.0,2007-06-01
Schackgalerie,461.0,465.0,-2.95,-0.86,575.0,2007-07-01
Schackgalerie,480.0,542.0,4.12,-11.44,570.0,2007-08-01
Schackgalerie,349.0,336.0,-27.29,3.87,571.0,2007-09-01
Schackgalerie,1355.0,1458.0,288.25,-7.06,562.0,2007-10-01
Schackgalerie,341.0,543.0,-74.83,-37.2,545.0,2007-11-01
Schackgalerie,541.0,555.0,58.65,-2.52,544.0,2007-12-01
Schackgalerie,448.0,585.0,53.42,-23.42,688.0,2006-01-01
Schackgalerie,820.0,536.0,83.04,52.99,712.0,2006-02-01
Schackgalerie,562.0,703.0,-31.46,-20.06,700.0,2006-03-01
Schackgalerie,489.0,565.0,-12.99,-13.45,694.0,2006-04-01
Schackgalerie,538.0,437.0,10.02,23.11,702.0,2006-05-01
Schackgalerie,319.0,506.0,-40.71,-36.96,687.0,2006-06-01
Schackgalerie,465.0,501.0,45.77,-7.19,684.0,2006-07-01
Schackgalerie,542.0,603.0,16.56,-10.12,679.0,2006-08-01
Schackgalerie,336.0,333.0,-38.01,0.9,679.0,2006-09-01
Schackgalerie,1458.0,2849.0,333.93,-48.82,563.0,2006-10-01
Schackgalerie,543.0,485.0,-62.76,11.96,568.0,2006-11-01
Schackgalerie,555.0,292.0,2.21,90.07,590.0,2006-12-01
Schackgalerie,585.0,1129.0,6.36,-48.18,1252.0,2005-01-01
Schackgalerie,536.0,1258.0,-8.38,-57.39,1191.0,2005-02-01
Schackgalerie,703.0,1086.0,31.16,-35.27,1159.0,2005-03-01
Schackgalerie,565.0,1042.0,-19.63,-45.78,1120.0,2005-04-01
Schackgalerie,437.0,2517.0,-22.65,-82.64,946.0,2005-05-01
Schackgalerie,506.0,1947.0,15.79,-74.01,826.0,2005-06-01
Schackgalerie,501.0,2718.0,-0.99,-81.57,642.0,2005-07-01
Schackgalerie,603.0,1472.0,20.36,-59.04,569.0,2005-08-01
Schackgalerie,333.0,407.0,-44.78,-18.18,563.0,2005-09-01
Schackgalerie,2849.0,753.0,755.56,278.35,738.0,2005-10-01
Schackgalerie,485.0,683.0,-82.98,-28.99,721.0,2005-11-01
Schackgalerie,292.0,550.0,-39.79,-46.91,700.0,2005-12-01
Schackgalerie,1129.0,709.0,110.24,59.24,635.0,2004-01-01
Schackgalerie,1258.0,749.0,11.43,67.96,678.0,2004-02-01
Schackgalerie,1086.0,597.0,-13.67,81.91,718.0,2004-03-01
Schackgalerie,1042.0,566.0,-4.05,84.1,758.0,2004-04-01
Schackgalerie,2517.0,607.0,141.55,314.66,917.0,2004-05-01
Schackgalerie,1947.0,451.0,-22.65,331.71,1042.0,2004-06-01
Schackgalerie,2718.0,554.0,39.6,390.61,1222.0,2004-07-01
Schackgalerie,1472.0,592.0,-45.84,148.65,1296.0,2004-08-01
Schackgalerie,407.0,420.0,-72.35,-3.1,1295.0,2004-09-01
Schackgalerie,753.0,806.0,85.01,-6.58,1290.0,2004-10-01
Schackgalerie,683.0,615.0,-9.3,11.06,1296.0,2004-11-01
Schackgalerie,550.0,537.0,-19.47,2.42,1297.0,2004-12-01
Schackgalerie,709.0,682.0,42.08,3.96,738.0,2003-01-01
Schackgalerie,749.0,975.0,5.64,-23.18,719.0,2003-02-01
Schackgalerie,597.0,605.0,-20.29,-1.32,719.0,2003-03-01
Schackgalerie,566.0,727.0,-5.19,-22.15,705.0,2003-04-01
Schackgalerie,607.0,1055.0,7.24,-42.46,668.0,2003-05-01
Schackgalerie,451.0,673.0,-25.7,-32.99,649.0,2003-06-01
Schackgalerie,554.0,757.0,22.84,-26.82,632.0,2003-07-01
Schackgalerie,592.0,898.0,6.86,-34.08,607.0,2003-08-01
Schackgalerie,420.0,509.0,-29.05,-17.49,600.0,2003-09-01
Schackgalerie,806.0,867.0,91.9,-7.04,594.0,2003-10-01
Schackgalerie,615.0,583.0,-23.7,5.49,597.0,2003-11-01
Schackgalerie,537.0,499.0,-12.68,7.62,600.0,2003-12-01
Schackgalerie,682.0,963.0,4.76,-29.18,781.0,2002-01-01
Schackgalerie,975.0,1023.0,42.96,-4.69,777.0,2002-02-01
Schackgalerie,605.0,1050.0,-37.95,-42.38,740.0,2002-03-01
Schackgalerie,727.0,803.0,20.17,-9.46,734.0,2002-04-01
Schackgalerie,1055.0,980.0,45.12,7.65,740.0,2002-05-01
Schackgalerie,673.0,626.0,-36.21,7.51,744.0,2002-06-01
Schackgalerie,757.0,645.0,12.48,17.36,753.0,2002-07-01
Schackgalerie,898.0,752.0,18.63,19.41,765.0,2002-08-01
Schackgalerie,509.0,733.0,-43.32,-30.56,747.0,2002-09-01
Schackgalerie,867.0,535.0,70.33,62.06,774.0,2002-10-01
Schackgalerie,583.0,891.0,-32.76,-34.57,749.0,2002-11-01
Schackgalerie,499.0,651.0,-14.41,-23.35,736.0,2002-12-01
Schackgalerie,963.0,3830.0,38.56,-74.86,1392.0,2001-01-01
Schackgalerie,1023.0,1553.0,6.23,-34.13,1348.0,2001-02-01
Schackgalerie,1050.0,1333.0,2.64,-21.23,1324.0,2001-03-01
Schackgalerie,803.0,814.0,-23.52,-1.35,1323.0,2001-04-01
Schackgalerie,980.0,587.0,22.04,66.95,1356.0,2001-05-01
Schackgalerie,626.0,754.0,-36.12,-16.98,1345.0,2001-06-01
Schackgalerie,645.0,1749.0,3.04,-63.12,1253.0,2001-07-01
Schackgalerie,752.0,1264.0,16.59,-40.51,1210.0,2001-08-01
Schackgalerie,733.0,1123.0,-2.53,-34.73,1178.0,2001-09-01
Schackgalerie,535.0,4827.0,-27.01,-88.92,820.0,2001-10-01
Schackgalerie,891.0,1038.0,66.54,-14.16,808.0,2001-11-01
Schackgalerie,651.0,695.0,-26.94,-6.33,804.0,2001-12-01
Schackgalerie,3830.0,,,,3830.0,2000-01-01
Schackgalerie,1553.0,,-59.45,,2692.0,2000-02-01
Schackgalerie,1333.0,,-14.17,,2239.0,2000-03-01
Schackgalerie,814.0,,-38.93,,1883.0,2000-04-01
Schackgalerie,587.0,,-27.89,,1623.0,2000-05-01
Schackgalerie,754.0,,28.45,,1479.0,2000-06-01
Schackgalerie,1749.0,,131.96,,1517.0,2000-07-01
Schackgalerie,1264.0,,-27.73,,1486.0,2000-08-01
Schackgalerie,1123.0,,-11.16,,1445.0,2000-09-01
Schackgalerie,4827.0,,329.83,,1783.0,2000-10-01
Schackgalerie,1038.0,,-78.5,,1716.0,2000-11-01
Schackgalerie,695.0,,-33.04,,1631.0,2000-12-01
Städtische Galerie im Lenbachhaus,33087.0,18813.0,30.01,75.87,21458.0,2020-01-01
Städtische Galerie im Lenbachhaus,33089.0,17494.0,0.01,89.14,22757.0,2020-02-01
Städtische Galerie im Lenbachhaus,4693.0,20267.0,-85.82,-76.84,21459.0,2020-03-01
Städtische Galerie im Lenbachhaus,0.0,15278.0,,,,2020-04-01
Städtische Galerie im Lenbachhaus,18813.0,39463.0,1.24,-52.33,22922.0,2019-01-01
Städtische Galerie im Lenbachhaus,17494.0,36773.0,-7.01,-52.43,21315.0,2019-02-01
Städtische Galerie im Lenbachhaus,20267.0,48715.0,15.85,-58.4,18945.0,2019-03-01
Städtische Galerie im Lenbachhaus,15278.0,25187.0,-24.62,-39.34,18119.0,2019-04-01
Städtische Galerie im Lenbachhaus,19534.0,18045.0,27.86,8.25,18243.0,2019-05-01
Städtische Galerie im Lenbachhaus,13746.0,13788.0,-29.63,-0.3,18239.0,2019-06-01
Städtische Galerie im Lenbachhaus,25882.0,18825.0,88.29,37.49,18827.0,2019-07-01
Städtische Galerie im Lenbachhaus,16255.0,17277.0,-37.2,-5.92,18742.0,2019-08-01
Städtische Galerie im Lenbachhaus,13258.0,15726.0,-18.44,-15.69,18537.0,2019-09-01
Städtische Galerie im Lenbachhaus,27894.0,22710.0,110.39,22.83,18969.0,2019-10-01
Städtische Galerie im Lenbachhaus,29346.0,20619.0,5.21,42.33,19696.0,2019-11-01
Städtische Galerie im Lenbachhaus,25450.0,18583.0,-13.28,36.95,20268.0,2019-12-01
Städtische Galerie im Lenbachhaus,39463.0,12727.0,23.93,210.07,22521.0,2018-01-01
Städtische Galerie im Lenbachhaus,36773.0,14859.0,-6.82,147.48,24347.0,2018-02-01
Städtische Galerie im Lenbachhaus,48715.0,19725.0,32.47,146.97,26763.0,2018-03-01
Städtische Galerie im Lenbachhaus,25187.0,18009.0,-48.3,39.86,27361.0,2018-04-01
Städtische Galerie im Lenbachhaus,18045.0,16412.0,-28.36,9.95,27497.0,2018-05-01
Städtische Galerie im Lenbachhaus,13788.0,18729.0,-23.59,-26.38,27086.0,2018-06-01
Städtische Galerie im Lenbachhaus,18825.0,16521.0,36.53,13.95,27278.0,2018-07-01
Städtische Galerie im Lenbachhaus,17277.0,15086.0,-8.22,14.52,27460.0,2018-08-01
Städtische Galerie im Lenbachhaus,15726.0,14625.0,-8.98,7.53,27552.0,2018-09-01
Städtische Galerie im Lenbachhaus,22710.0,27042.0,44.41,-16.02,27191.0,2018-10-01
Städtische Galerie im Lenbachhaus,20619.0,37940.0,-9.21,-45.65,25748.0,2018-11-01
Städtische Galerie im Lenbachhaus,18583.0,31843.0,-9.87,-41.64,24643.0,2018-12-01
Städtische Galerie im Lenbachhaus,12727.0,53449.0,-17.27,-76.19,18718.0,2017-01-01
Städtische Galerie im Lenbachhaus,14859.0,25775.0,16.75,-42.35,17808.0,2017-02-01
Städtische Galerie im Lenbachhaus,19725.0,27577.0,32.75,-28.47,17154.0,2017-03-01
Städtische Galerie im Lenbachhaus,18009.0,24092.0,-8.7,-25.25,16647.0,2017-04-01
Städtische Galerie im Lenbachhaus,16412.0,17970.0,-8.87,-8.67,16517.0,2017-05-01
Städtische Galerie im Lenbachhaus,18729.0,15706.0,14.12,19.25,16769.0,2017-06-01
Städtische Galerie im Lenbachhaus,16521.0,19381.0,-11.79,-14.76,16530.0,2017-07-01
Städtische Galerie im Lenbachhaus,15086.0,15230.0,-8.69,-0.95,16518.0,2017-08-01
Städtische Galerie im Lenbachhaus,14625.0,10100.0,-3.06,44.8,16895.0,2017-09-01
Städtische Galerie im Lenbachhaus,27042.0,26406.0,84.9,2.41,16948.0,2017-10-01
Städtische Galerie im Lenbachhaus,37940.0,14263.0,40.3,166.0,18922.0,2017-11-01
Städtische Galerie im Lenbachhaus,31843.0,15383.0,-16.07,107.0,20293.0,2017-12-01
Städtische Galerie im Lenbachhaus,53449.0,21421.0,17.4,149.52,36538.0,2016-01-01
Städtische Galerie im Lenbachhaus,25775.0,45477.0,-51.78,-43.32,34896.0,2016-02-01
Städtische Galerie im Lenbachhaus,27577.0,55505.0,6.99,-50.32,32568.0,2016-03-01
Städtische Galerie im Lenbachhaus,24092.0,66164.0,-12.64,-63.59,29062.0,2016-04-01
Städtische Galerie im Lenbachhaus,17970.0,33602.0,-25.41,-46.52,27760.0,2016-05-01
Städtische Galerie im Lenbachhaus,15706.0,12765.0,-12.6,23.04,28005.0,2016-06-01
Städtische Galerie im Lenbachhaus,19381.0,15883.0,23.4,22.02,28296.0,2016-07-01
Städtische Galerie im Lenbachhaus,15230.0,16071.0,-21.42,-5.23,28226.0,2016-08-01
Städtische Galerie im Lenbachhaus,10100.0,13914.0,-33.68,-27.41,27908.0,2016-09-01
Städtische Galerie im Lenbachhaus,26406.0,39796.0,161.45,-33.65,26793.0,2016-10-01
Städtische Galerie im Lenbachhaus,14263.0,40297.0,-45.99,-64.61,24623.0,2016-11-01
Städtische Galerie im Lenbachhaus,15383.0,45528.0,7.85,-66.21,22111.0,2016-12-01
Städtische Galerie im Lenbachhaus,21421.0,49238.0,-2.53,-56.49,26269.0,2015-01-01
Städtische Galerie im Lenbachhaus,45477.0,33160.0,112.3,37.14,27295.0,2015-02-01
Städtische Galerie im Lenbachhaus,55505.0,32570.0,22.05,70.42,29206.0,2015-03-01
Städtische Galerie im Lenbachhaus,66164.0,30424.0,19.2,117.47,32185.0,2015-04-01
Städtische Galerie im Lenbachhaus,33602.0,30643.0,-49.21,9.66,32431.0,2015-05-01
Städtische Galerie im Lenbachhaus,12765.0,17475.0,-62.01,-26.95,32039.0,2015-06-01
Städtische Galerie im Lenbachhaus,15883.0,24338.0,24.43,-34.74,31334.0,2015-07-01
Städtische Galerie im Lenbachhaus,16071.0,30510.0,1.18,-47.33,30131.0,2015-08-01
Städtische Galerie im Lenbachhaus,13914.0,18940.0,-13.42,-26.54,29712.0,2015-09-01
Städtische Galerie im Lenbachhaus,39796.0,31622.0,186.01,25.85,30393.0,2015-10-01
Städtische Galerie im Lenbachhaus,40297.0,22144.0,1.26,81.98,31906.0,2015-11-01
Städtische Galerie im Lenbachhaus,45528.0,21976.0,12.98,107.17,33869.0,2015-12-01
Städtische Galerie im Lenbachhaus,49238.0,2973.0,18.72,1556.17,41929.0,2014-01-01
Städtische Galerie im Lenbachhaus,33160.0,1704.0,-32.65,1846.01,45075.0,2014-02-01
Städtische Galerie im Lenbachhaus,32570.0,,-1.78,,43938.0,2014-03-01
Städtische Galerie im Lenbachhaus,30424.0,,-6.59,,42812.0,2014-04-01
Städtische Galerie im Lenbachhaus,30643.0,72835.0,0.72,-57.93,39296.0,2014-05-01
Städtische Galerie im Lenbachhaus,17475.0,41676.0,-42.97,-58.07,37279.0,2014-06-01
Städtische Galerie im Lenbachhaus,24338.0,39808.0,39.27,-38.86,35990.0,2014-07-01
Städtische Galerie im Lenbachhaus,30510.0,41941.0,25.36,-27.25,35037.0,2014-08-01
Städtische Galerie im Lenbachhaus,18940.0,40164.0,-37.92,-52.84,33269.0,2014-09-01
Städtische Galerie im Lenbachhaus,31622.0,48753.0,66.96,-35.14,31841.0,2014-10-01
Städtische Galerie im Lenbachhaus,22144.0,41696.0,-29.97,-46.89,30212.0,2014-11-01
Städtische Galerie im Lenbachhaus,21976.0,41475.0,-0.76,-47.01,28587.0,2014-12-01
Städtische Galerie im Lenbachhaus,2973.0,24491.0,-9.41,-87.86,7470.0,2013-01-01
Städtische Galerie im Lenbachhaus,1704.0,26003.0,-42.68,-93.45,4771.0,2013-02-01
Städtische Galerie im Lenbachhaus,,8844.0,,,,2013-03-01
Städtische Galerie im Lenbachhaus,,7000.0,,,,2013-04-01
Städtische Galerie im Lenbachhaus,72835.0,5234.0,,1291.57,13527.0,2013-05-01
Städtische Galerie im Lenbachhaus,41676.0,5544.0,-42.78,651.73,18689.0,2013-06-01
Städtische Galerie im Lenbachhaus,39808.0,4545.0,-4.48,775.86,23727.0,2013-07-01
Städtische Galerie im Lenbachhaus,41941.0,,5.36,,26004.0,2013-08-01
Städtische Galerie im Lenbachhaus,40164.0,,-4.24,,27577.0,2013-09-01
Städtische Galerie im Lenbachhaus,48753.0,,21.38,,29695.0,2013-10-01
Städtische Galerie im Lenbachhaus,41696.0,3809.0,-14.48,994.67,33483.0,2013-11-01
Städtische Galerie im Lenbachhaus,41475.0,3282.0,-0.53,1163.71,37303.0,2013-12-01
Städtische Galerie im Lenbachhaus,24491.0,9452.0,43.42,159.11,10131.0,2012-01-01
Städtische Galerie im Lenbachhaus,26003.0,2734.0,6.17,851.1,12246.0,2012-02-01
Städtische Galerie im Lenbachhaus,8844.0,,-65.99,,11963.0,2012-03-01
Städtische Galerie im Lenbachhaus,7000.0,4974.0,-20.85,40.73,12132.0,2012-04-01
Städtische Galerie im Lenbachhaus,5234.0,8134.0,-25.23,-35.65,11890.0,2012-05-01
Städtische Galerie im Lenbachhaus,5544.0,7927.0,5.92,-30.06,11691.0,2012-06-01
Städtische Galerie im Lenbachhaus,4545.0,7813.0,-18.02,-41.83,11419.0,2012-07-01
Städtische Galerie im Lenbachhaus,,6916.0,,,,2012-08-01
Städtische Galerie im Lenbachhaus,,1333.0,,,,2012-09-01
Städtische Galerie im Lenbachhaus,,13782.0,,,,2012-10-01
Städtische Galerie im Lenbachhaus,3809.0,16261.0,,-76.58,11394.0,2012-11-01
Städtische Galerie im Lenbachhaus,3282.0,17076.0,-13.84,-80.78,9861.0,2012-12-01
Städtische Galerie im Lenbachhaus,9452.0,11800.0,113.6,-19.9,6898.0,2011-01-01
Städtische Galerie im Lenbachhaus,2734.0,2632.0,-71.07,3.88,6907.0,2011-02-01
Städtische Galerie im Lenbachhaus,,7887.0,,,,2011-03-01
Städtische Galerie im Lenbachhaus,4974.0,6887.0,,-27.78,6644.0,2011-04-01
Städtische Galerie im Lenbachhaus,8134.0,9577.0,63.53,-15.07,6513.0,2011-05-01
Städtische Galerie im Lenbachhaus,7927.0,3400.0,-2.54,133.15,6924.0,2011-06-01
