DATE,Alte Pinakothek,Ausland,Olympiapark,Bayerisches Nationalmuseum,Bayerisches Staatsorchester,Deutsches Museum,Deutsches Museum - Museumsinsel,Deutsches Museum - Verkehrszentrum,Inland,Kleine Olympiahalle,Museum Brandhorst,Museum Mensch und Natur,Muenchner Kammerspiele,Muenchner Philharmoniker,Muenchner Stadtmuseum,Nationaltheater,Neue Pinakothek,Olympia-Eissportzentrum,Olympiahalle,Olympiastadion,Olympiaturm,Pinakothek der Moderne,Prinzregententheater,Residenztheater,Schackgalerie,Schauburg - Theater für junges Publikum,Staedtische Galerie im Lenbachhaus,Theater am Gaertnerplatz,Tierpark Hellabrunn,Kinos
2004-07-01,0.014778155167903559,0.0,0.062350909160053855,0.0038492614184100975,0.0047803023487355155,0.07685788735795972,0.07685788735795972,0.0,0.0,0.037869784710812295,0.0,0.0,0.00856767471657193,0.01355733096452951,0.004466172530205339,0.03846483668912067,0.015963812138915377,0.0032165151550821434,0.04618585863707693,0.05629462349677201,0.04780764207321886,0.03803405458763285,0.0019285894970882266,0.012165685063996328,0.0017933309110796443,0.0029697507103640464,0.01639729941212337,0.011256087568038125,0.07007252492619259,0.3335140234001573
2004-08-01,0.016759329031189096,0.0,0.19571794915620025,0.0022194603524173483,0.006020505440338479,0.06523531076800322,0.06523531076800322,0.0,0.0,0.02998780910073802,0.0,0.0,0.009916258182620376,0.006007473179811947,0.0013333481213204032,0.009911064373710367,0.012883632963808709,0.003877785954717881,0.02998780910073802,0.07833002235289871,0.0502544758610205,0.02667427703208929,0.011086800078215841,0.009900769996213908,0.0007690785401973486,0.009895675712963627,0.006678234986958227,0.009890634732289889,0.08398786984732608,0.25743911436620937
2004-09-01,0.017522812791905915,0.0,0.08173681695240952,0.0039344226161080265,0.009367112066467335,0.060391761362788746,0.060391761362788746,0.0,0.0,0.00821026207080394,0.0,0.0,0.00064218881543912,0.009735663731780534,0.006468223296770985,0.019048702191223347,0.015772645045525627,0.010183163659501084,0.015445047459928203,0.13316638630226624,0.057949005172415885,0.03203953160976896,0.005883750184997913,0.015404291719008733,0.0003308491745363568,0.015396365686456052,0.008049308418326793,0.004602705432782078,0.07670091858323819,0.3316263042927616
2004-10-01,0.01704586838726765,0.0,0.020600125807911183,0.004763043374300608,0.004811968673094396,0.0765846462848041,0.0765846462848041,0.0,0.0,0.0036785938942698543,0.0,0.0,0.011171963228775433,0.014717392024072717,0.006674440761763224,0.03566146636109813,0.015682581490051244,0.012250453386697469,0.043039548562957296,0.12163049995769618,0.04210886430770702,0.04150116059637364,0.010274459890451474,0.010893861530368632,0.00055399624047704,0.0023822574059291575,0.010108040302674705,0.010542408669710089,0.04719341678836681,0.3595442957883779
2004-11-01,0.012039387109777979,0.0,0.02499271309504275,0.006346250945399463,0.0037976269366189015,0.052917763920589674,0.052917763920589674,0.0,0.0,0.000773332894642673,0.0,0.0,0.009877781063270863,0.020159734018478155,0.005190469782860778,0.03504287709082851,0.011517738920846284,0.016737032929780106,0.07684116853131287,0.2201945902411294,0.024831719246976233,0.03192036977123266,0.017449905252659808,0.013998872058821669,0.0004801694245826779,0.0030080540511887317,0.006689329538659122,0.009967979799982367,0.020056740137509837,0.32225062931721876
2004-12-01,0.015314382385171906,0.0,0.0035594148483839407,0.01344924900461872,0.01025389075988454,0.054855921935869106,0.054855921935869106,0.0,0.0,0.0007118829696767881,0.0,0.0,0.012533144608015905,0.01647012438644217,0.006649876790493297,0.052716980568103984,0.011295803021346437,0.03425669835455914,0.10945200658780618,0.062150052813919894,0.025553929050260406,0.032069437930227214,0.028609419741484392,0.016910690959300895,0.0004894195416527919,0.004088966792452262,0.007345742393352358,0.019200195575152654,0.015036748026997959,0.39217009901895794
2005-01-01,0.013106481026479053,0.0,4.52072331211336e-05,0.01651239396982526,0.003530413663361807,0.07316338608324262,0.07316338608324262,0.0,0.0,0.009583933421680322,0.0,0.0,0.014336389010772612,0.010811490629851584,0.007474563924248229,0.042533586939883516,0.01905484876055781,0.03054923985393724,0.0405056808765357,0.0430698351391664,0.03530504077828049,0.031234581508053624,0.008361439423618628,0.015759783952824624,0.000528924627517263,0.0035343014854102247,0.009277428381119036,0.01735559928200064,0.032521179362681084,0.44868088458258854
2005-02-01,0.009786605161246032,0.0,4.258748982265462e-05,0.00819127779248939,0.004548173563100223,0.05010929227513188,0.05010929227513188,0.0,0.0,0.0017886745725514941,0.0,0.0,0.011881057910724186,0.013255867257179123,0.005440125949945901,0.03968361924160709,0.01944204085383829,0.027427195195586028,0.11021642366103016,0.1639107308294331,0.017746207009100182,0.027993608810227336,0.013663429534781928,0.01528635359694365,0.00045653789089885753,0.002800042280859896,0.009670767188928411,0.011548960665087126,0.01300877464122808,0.3719923543531271
2005-03-01,0.01276451317218014,0.0,0.015560093417414694,0.0066968248208027084,0.002204895160504234,0.07870340135413209,0.07870340135413209,0.0,0.0,0.0003740407071493917,0.0,0.0,0.013152617809918348,0.012678932658384358,0.009036823484729303,0.03778177702101862,0.02369099030942817,0.025828258910079793,0.036057524169201355,0.11467714040493199,0.03343400264925552,0.02743588586940788,0.009164969830998683,0.01507541146909051,0.0005259012342520447,0.0032227347327991587,0.01079780713398864,0.010687689549803857,0.057929928560469184,0.3638144342159273
2005-04-01,0.014148969046943596,0.0,0.003329566866449129,0.004106184112709726,0.0039331987478462395,0.06716598338715146,0.06716598338715146,0.0,0.0,0.007521102820151586,0.0,0.0,0.012656410417623176,0.01749653585609713,0.008180255651580601,0.037314134746556996,0.01796867519830148,0.018517124156759726,0.06045614559029713,0.20161203430535557,0.040309730845082097,0.025326679946061015,0.01764374665511628,0.015652851583880873,0.0004774632689197355,0.004046691344334594,0.009706447976658553,0.010431347077683948,0.07149104004260493,0.26334169696868287
2005-05-01,0.013151761337151228,0.0,0.11475935487963562,0.0042361153410021566,0.0034946176324020767,0.08364453934829626,0.08364453934829626,0.0,0.0,0.000394497610449074,0.0,0.0,0.009686888824577012,0.020926204645793218,0.009826146481065534,0.03897707400806732,0.015264690538716468,0.00485232060852361,0.013649617321537959,0.08619141592135547,0.04442358691744932,0.023760591077347726,0.0016733010644807923,0.014099581296016173,0.00034479091153249064,0.0020153304927401396,0.009324345520574312,0.010533243998034455,0.09504946526637899,0.2960759796085763
2005-06-01,0.018015512203231606,0.0,0.08431749929131527,0.008159998635915077,0.0007974568341720324,0.07574294672182685,0.07574294672182685,0.0,0.0,0.0021846672591910553,0.0,0.0,0.016105580173025647,0.02940466218650025,0.00901361740401851,0.03059589197299965,0.019018327759767598,0.006042469931518675,0.03143789470543226,0.055642942245923206,0.05014184351814553,0.031330259879491625,0.010348289245682353,0.019392491991329537,0.0005392398210491093,0.006066661125071668,0.01921974342415155,0.014863943185862968,0.06604941823909426,0.31982569552345697
2005-07-01,0.015791959811971797,0.0,0.08315652159220824,0.019556727000747544,0.00361109208076192,0.09215388526522043,0.09215388526522043,0.0,0.0,0.03916670122540861,0.0,0.0,0.010828294766759557,0.007746740358372112,0.008140276924942163,0.04447918553712362,0.01559201839701597,0.004924836831864163,0.03916670122540861,0.04243466515026645,0.044102435860682965,0.02874243139228468,0.012937984529259226,0.00945845723644445,0.0003418793477572323,0.003425139740913924,0.016384960117762283,0.010105707857897016,0.07059364975146842,0.2850038627322382
2005-08-01,0.01428279839882701,0.0,0.1809139413087809,0.004952641901118589,0.006503690599668067,0.09574543271860483,0.09574543271860483,0.0,0.0,0.03239452801526669,0.0,0.0,0.010712103122452105,0.006489612414519203,0.004299626894897027,0.010706492476216627,0.012611599234244429,0.0031279249476922188,0.005644036354551098,0.05527769205647346,0.04603388931498967,0.023398481515062488,0.007525080790795888,0.010695371907218455,0.0003403353921794312,0.010689868774231495,0.016657808896822113,0.010684423221703425,0.09018041287301745,0.24438677415206256
2005-09-01,0.018064550279946405,0.0,0.02238132921676703,0.006982868391026959,0.015314889168384449,0.08827334465078579,0.08827334465078579,0.0,0.0,0.011562800723626672,0.0,0.0,0.004596279740519325,0.005609951937290596,0.008584382744126975,0.025211646086572472,0.015286819991167126,0.019442782963900528,1.9935863316597713e-05,0.019743149971203935,0.06538963167844049,0.027845084823069244,0.007722356014317289,0.025185459373184685,0.0004425761656284692,0.02517250059685875,0.041421407741672286,0.007483258560273561,0.11092048537844079,0.33906916328869385
2005-10-01,0.016630318807352825,0.0,0.03931453096907287,0.01288785544388737,0.0034956101066982185,0.07304958725620453,0.07304958725620453,0.0,0.0,0.044638931760819324,0.0,0.0,0.010698218836759225,0.02018970322739355,0.00767391646037274,0.01982587854712981,0.01766004064717582,0.02042800139334655,0.07186276283961095,0.03521742020458077,0.04360140920253538,0.03152628738600075,0.014273080193818441,0.010653110176102326,0.002215768520888004,0.0024728101130794696,0.05499367922498799,0.011186403428040868,0.06685647924222377,0.295598608755714
2005-11-01,0.01301124172798673,0.0,0.008768116517769481,0.009474673479881002,0.004754645966723153,0.0532774216932472,0.0532774216932472,0.0,0.0,0.0007566875096241192,0.0,0.0,0.013554070430203331,0.016085663079589526,0.0074458050947013325,0.04640830706681815,0.01085846576310611,0.025849391188146942,0.09546558793295294,0.006385496721840536,0.021482358398228745,0.029024641150407152,0.02109796114333969,0.01794087168131046,0.0004587418027096223,0.0036295462258507907,0.07581725088617565,0.016985837458226117,0.028772096694070104,0.4194176986938438
2005-12-01,0.014980002040929169,0.0,0.011288778103216008,0.015163272600074369,0.0038356032796125245,0.05003114179631869,0.05003114179631869,0.0,0.0,0.04938498834810062,0.0,0.0,0.015545387413766305,0.01453120427731351,0.00905683523738199,0.044736601614891146,0.010605600525932965,0.03440668131032025,0.09653970298634422,0.05331108250740554,0.022485490714279265,0.02046177073723932,0.027154329719132213,0.01637001888740367,0.00025124414680938065,0.0030932284513004228,0.07414197563841618,0.020468223925941616,0.012101019454544965,0.330024674487007
2006-01-01,0.008439531765313913,0.12806047105310395,1.91729105486708e-05,0.0053684149536278244,0.0003926995538578753,0.022765913985491708,0.022765913985491708,0.0,0.1742422606916873,0.003182703151079353,0.0,0.0,0.005995139053642775,0.00842875658958556,0.006034481866088647,0.019590304811315365,0.004876054610737958,0.014192555304548073,0.018912158965208876,0.0017017875403000202,0.008007374361546873,0.011619167250705479,0.0071980474614663816,0.007597649263121778,0.00017178927851609036,0.00151788098231717,0.017615686753907758,0.007619276306220679,0.008141584735387569,0.48554322281518075
2006-02-01,0.007662249490422092,0.11799602350162144,1.925478587330274e-05,0.003079995548293506,0.003180505530552146,0.020720075078261076,0.020720075078261076,0.0,0.18116635480331814,0.0003850957174660548,0.0,0.0,0.005472287164336132,0.010495398683819856,0.004706639858870121,0.01474258084218123,0.0042167981062532995,0.012342317744787055,0.05862697202703218,0.012868743590563152,0.008427434681027142,0.01236041724350796,0.011458946678491672,0.005651087105955621,0.00031577848832216494,0.0017097094568340433,0.003098865238449343,0.004134233584428578,0.008036177432081631,0.46640598253898996
2006-03-01,0.005925283585848637,0.13136829320049473,0.005292871634004465,0.002352351246803091,0.00025615286568009314,0.027416229245689015,0.027416229245689015,0.0,0.19488015029022795,0.00019518887402597904,0.0,0.0,0.005102107041123075,0.005901177759906429,0.003195241867805277,0.01646275013901514,0.005311414577036933,0.01052458408748079,0.03083984209610469,0.0020361452708810047,0.010284176457638792,0.012213618477385595,0.006885027279434376,0.00445307150350769,0.0001828269120043337,0.0012951107106413753,0.003442481108238184,0.0029068177749528882,0.008243151464907138,0.47561770528347325
2006-04-01,0.006952765303095222,0.12949513977045507,0.009347974862060167,0.0019428587753959846,0.002314588975764348,0.03237652093525632,0.03237652093525632,0.0,0.17601400667507403,0.017448346211251062,0.0,0.0,0.003924842245580495,0.005606626523040308,0.0025286652000850885,0.01173604044023622,0.005063106384637792,0.005873568205198845,0.010001573104448115,0.005565009034955233,0.02199130086248561,0.01121848183201972,0.0028450371493191056,0.0056196072881333145,0.0001486556002454446,0.0008690424630299642,0.004039541137140016,0.0035153249468266325,0.034143668183163826,0.4570411869558457
2006-05-01,0.0072321151413173666,0.14105559614435492,0.0070891524395840745,0.0018441907653846685,0.00153458804216147,0.023439984819551857,0.023439984819551857,0.0,0.20164481818346253,0.0033563934886303363,0.0,0.0,0.00414347478345785,0.003804352649719585,0.0024820459630984335,0.008567791227943438,0.0010970772356979157,0.0028339757573456145,0.01915531681377313,0.0333799652013617,0.016771294392727586,0.005426122661661043,0.002743367176639995,0.00616598975184933,0.00015110792442536575,0.0012770304832431423,0.003512276198771745,0.0034983731462456197,0.023866906836515718,0.4504867079515237
2006-06-01,0.005434958199993946,0.2051425348071575,0.004154216888200372,0.0017627260485346525,0.003933404937437541,0.021870228104108286,0.021870228104108286,0.0,0.16023295839827648,0.019592075374513053,0.0,0.0,0.005107570408911532,0.008419030840638782,0.0025396362899104984,0.009849453673013774,0.002056968855242025,0.0025635307173693337,0.004232727149850831,0.01741186928925331,0.018438646972055835,0.006428966382281496,0.0012427833070303956,0.006445248727849874,0.0001088903194195496,0.0009798763351904674,0.0027352292461092506,0.004599574881136693,0.0328090969947631,0.4300375687476431
2006-07-01,0.003976052676659611,0.13997919286677063,0.21745454625194005,0.001203055433771447,0.0005860063793297486,0.01789729615108167,0.01789729615108167,0.0,0.1332732465313092,0.011614904258457728,0.0,0.0,0.0023548722408261685,0.0034433490393408627,0.001445083070237494,0.011658548146982415,0.002972528388001477,0.0021300860379946593,0.0035413742793945027,0.04018184912372179,0.01367678746702157,0.005403732421866938,8.86153026826773e-05,0.0037480488823399658,9.409937370962536e-05,0.0008341251795563543,0.0019422920190644822,0.002565654837935729,0.02039487565715521,0.3396424818317663
2006-08-01,0.006143978891768296,0.14505179833502144,0.07081866160308586,0.0009732292287302215,0.002545310215752699,0.03385185479342292,0.03385185479342292,0.0,0.1362708674385819,0.012678051304585979,0.0,0.0,0.004192331275901301,0.0025398005212293323,0.001371268055369318,0.004190135471079211,0.004679717303649223,0.0022685120696911885,0.0023193161374642137,0.05186123415720695,0.02359915214232397,0.009450881929289891,0.004187956261516301,0.004185783280973876,0.00011972089014339085,0.004183629552964264,0.003089770869604707,0.004181498359872019,0.03538017368438624,0.3960135114329623
2006-09-01,0.00603136284901965,0.19543640429731085,0.00687714397301774,0.0009743310273846233,0.0009088422997795526,0.015846947961250586,0.015846947961250586,0.0,0.1910795004902574,0.0011586042794494388,0.0,0.0,0.0005454543432750894,0.0019063178269369872,0.0015059097051224968,0.005232909832608114,0.0033640902828299775,0.004673588976769617,0.0011172255551833874,0.004817311079053702,0.01696831138886058,0.006542252164624497,0.0007184725823395388,0.005227474538557892,9.26883423559551e-05,0.005224784824930242,0.0026085147777318795,0.0018192569910812151,0.028810074699319163,0.4746652769496993
2006-10-01,0.008389713812276005,0.143057073132981,0.0033004110930654525,0.0034981181569403437,0.001443870302895691,0.021936485375023566,0.021936485375023566,0.0,0.19792065102421785,0.00013233404543165405,0.0,0.0,0.0037598219651859823,0.004910731158305078,0.001882848798401574,0.0028753012055208068,0.004648630347923144,0.007726190908481691,0.017494560806064666,0.013660049505637059,0.016674354392479277,0.010281296657676067,0.0032602344768724026,0.0031594488678716543,0.00038588607647870325,0.0007349303547092341,0.005216608070915803,0.004037114723983471,0.02392864209495169,0.4737482072706865
2006-11-01,0.008639821721955113,0.13976619477191563,0.0012880909109278874,0.00299881662571495,0.00019087456607953796,0.017046697649819538,0.017046697649819538,0.0,0.18301144395163488,0.01839087179548955,0.0,0.0,0.004827681424795324,0.00660383703112753,0.003472398308886944,0.016524155695207297,0.0031929915242279597,0.011057715755254079,0.029510739526482196,0.0014957234756744723,0.010943966433517908,0.009358525182952937,0.0034413815924248005,0.005423311323880858,0.0001739883991626475,0.0017369361218800728,0.0037123933567190306,0.005283928352175974,0.010732488821276018,0.48412832803099726
2006-12-01,0.006012823975516242,0.14928578257787548,0.0021111345557729326,0.0069832842620517485,0.00022497717395637194,0.018421303021918946,0.018421303021918946,0.0,0.17528190856144807,0.017260789513052037,0.0,0.0,0.005562268164767095,0.007065353866078876,0.0017586773336410414,0.01574217703658927,0.0031315162577298505,0.012166991717587082,0.033140602285780224,0.011875582973350049,0.011918888297571033,0.010257948674845405,0.010720684108031701,0.006280023840588072,0.00016690593710170623,0.0014121144473058951,0.003404881116874807,0.007660922366684675,0.007917957509821303,0.45581319740214105
2007-01-01,0.006084485549706041,0.1253670565232471,0.00044543405842693883,0.007603272000535958,0.0015894093023514789,0.023920886600571196,0.023920886600571196,0.0,0.18477035808767256,0.00043106521783252145,0.0,0.0,0.006182265509951051,0.004436056234612992,0.0022943446219135955,0.018605493243681347,0.005952651437252261,0.01460592646422527,0.022810534443637596,0.0021520931000288636,0.010260789068473452,0.015032681029879464,0.0055102348353501494,0.008186718772872276,0.00019469779005435554,0.0015658803258781205,0.004675620729423416,0.007402431531127489,0.009580065245312928,0.4864186616754104
2007-02-01,0.004665719867617937,0.1384833343344697,0.002766390883673688,0.005144001258247967,0.0024590101881718893,0.022032074710383286,0.022032074710383286,0.0,0.17514933381274675,0.00021225505501332645,0.0,0.0,0.00578020040980791,0.008897201268521112,0.0015522919689974607,0.015541668886500784,0.005288334695657028,0.011201760528328303,0.043618413805238586,0.002676182485293024,0.013342706516562722,0.013465460690045429,0.008081823474687418,0.007658693022518351,0.00016379015078528357,0.001499546587826649,0.0038927577089444072,0.006585849846953493,0.019892543755848955,0.4579165793767753
2007-03-01,0.005575390200258564,0.14284026404335654,0.0021419859603405695,0.0059247082594885234,0.00023026349073661123,0.023705059741327174,0.023705059741327174,0.0,0.1998033918409949,0.00024906813492332205,0.0,0.0,0.005397306483788389,0.00850701554885666,0.002726673407073068,0.014964667350047362,0.006007212079181873,0.009632398782990825,0.024315276671889315,0.003372071211693126,0.012782799354602196,0.012402659113675475,0.006907437719345356,0.006540529223086437,0.00017808371647017526,0.0016841675948346382,0.004405703971624913,0.0058199439752364005,0.017204070084659816,0.4529767922981906
2007-04-01,0.004844611910781105,0.1681162698931335,0.010914229244442871,0.0011612092969458018,0.0011657618843364584,0.022992063884458208,0.022992063884458208,0.0,0.17542676680307756,0.017190818594332864,0.0,0.0,0.004451172516283295,0.0044559647135366184,0.0016017919319231745,0.014059528009195682,0.004713125998643058,0.005227388666390271,0.011680980804974534,0.004890736809344338,0.021357026084090104,0.007022066537759691,0.003781702559994089,0.005078471136743261,0.00010752492587143225,0.000982130875835692,0.005217205247226959,0.004524493134259136,0.04652265093525858,0.4295222437167036
2007-05-01,0.005111894935001145,0.1495778982406932,0.011812181571544674,0.0035922545160628335,0.0002521275484463173,0.024398111414120537,0.024398111414120537,0.0,0.19683729282934495,0.00011853669414495407,0.0,0.0,0.004145465267637333,0.004239524134441355,0.0033652567467752463,0.012760712198092597,0.004358297901974599,0.002464081529538233,0.014787452594583021,0.006526630379621172,0.015543420361492467,0.008439219939650005,0.0031837474338657855,0.005411348258584835,0.00017573064906989443,0.001008569462132342,0.0070155942429691075,0.004959427112157197,0.02558288567209935,0.45993422695183633
2007-06-01,0.004384025261016004,0.1595274407386881,0.013097046177261198,0.003520483754822957,0.0011194150629463906,0.0200242858349477,0.0200242858349477,0.0,0.17962453497513836,0.0006772874558376832,0.0,0.0,0.004161987856743883,0.007943057960200388,0.0015614297888124587,0.008988959113877731,0.0038718266225387554,0.0019415573734013584,0.020248072898480737,0.041375772880230664,0.014050328271352738,0.0062920004647320765,0.002847739769001519,0.005505161762912648,0.00013404647563454146,0.0011776335638377716,0.005144562633300402,0.004464989332299266,0.026969868694563144,0.441322199442474
2007-07-01,0.005229209005251869,0.16674204448079794,0.03266464803280619,0.0034801699201619176,0.001925948717600961,0.029209788439336366,0.029209788439336366,0.0,0.168312001065708,8.357183341726732e-05,0.0,0.0,0.0035682785102504077,0.00356355073224566,0.0017972719718050603,0.014205731265600624,0.005490908232181369,0.0026969824527086693,0.0009551066676259122,0.02817875079163419,0.016218188769621802,0.0075553712942547785,0.00037509426604338635,0.0049998640166881965,0.00011007604344388638,0.0011173315351221732,0.0037929673538094036,0.004107722756125523,0.027215048163999646,0.43719458524242244
2007-08-01,0.005185296848732183,0.1673503693313822,0.08035273475945978,0.0038815154611205925,0.0025650723706232086,0.02965440415117864,0.02965440415117864,0.0,0.14543161602549814,0.012776485519711072,0.0,0.0,0.0042248811393443084,0.002559519898038533,0.0009019843234765522,0.00422266828597753,0.0063421607502888565,0.002479566480554125,0.0021147213901844143,0.01797246058954834,0.019938483675665048,0.006331253239960537,0.004220472156717913,0.004218282304841792,0.0001068490807672125,0.00421611185497792,0.002572614221722239,0.004213964114995756,0.03536415190467656,0.40114795596937786
2007-09-01,0.004434178005204531,0.19296381560720668,0.0026511839584337205,0.004746970038662095,0.0012336083439756984,0.021463731068078792,0.021463731068078792,0.0,0.1819859011323696,0.01520154187011268,0.0,0.0,0.00041507847149423844,0.0021459493411401975,0.0017398229193757353,0.003080034814127615,0.003831371342927293,0.0053312369529782576,0.0031994307909969373,0.014775119710807546,0.014802929332749157,0.009835601146892572,0.0009104870223683917,0.0004086160450620923,9.243388626307377e-05,0.00501635608584595,0.002387654683844155,0.00501380069146816,0.022794620118141675,0.4580747955513943
2007-10-01,0.005175790888864112,0.15977026433192054,0.0031989137727117074,0.0015904276942554578,0.0013290196841031373,0.02170798364777194,0.02170798364777194,0.0,0.19938210400710904,0.000128988458577085,0.0,0.0,0.00345085403000447,0.005157809897738466,0.0013489612997991548,0.011509743349600155,0.004426109967614094,0.00615068565878972,0.014111337368333097,0.01562927354886823,0.013597705326279144,0.01605957904668139,0.0035000502281057697,0.004791250496154107,0.0003495587227439003,0.0006627427001690626,0.0034922335275159987,0.0019356266070994527,0.017523856028448456,0.4623111460629704
2007-11-01,0.005321823557602454,0.1423556650736404,0.0010800024744912027,0.0020406969167556586,0.0014478014135254579,0.01890798678877041,0.01890798678877041,0.0,0.20611350368454678,0.01787939269373274,0.0,0.0,0.004533611771849615,0.0033445810694749632,0.0023219897446949598,0.014901386319587142,0.003932492425144777,0.009444336608486958,0.031400129630433586,0.0016584751007185357,0.008676154865742422,0.015035304134350272,0.0050224320438345,0.0063321725699372585,0.00010622464488073265,0.002339901524990098,0.0028045175303848566,0.004434894499231714,0.008154376918014484,0.46150215920640747
2007-12-01,0.006749114456350285,0.16138031820959436,0.002426389543658297,0.005659659500400968,0.0034862315376593357,0.019341834154067157,0.019341834154067157,0.0,0.18006291261108903,0.0002722881034030508,0.0,0.0,0.005016757034032654,0.007635139944823812,0.0020920802611467735,0.017126074585507974,0.004025023252971319,0.011838481651290419,0.028650759324743234,0.00994033102823404,0.011011633443956488,0.014302991529425144,0.011629182862474607,0.006176341303725112,0.00016367540437894497,0.0011187713084157128,0.0041306105286242805,0.006360861875131247,0.006258390785550565,0.45380231160527806
2008-01-01,0.006807341456478463,0.1435610876555903,0.0008645243147463522,0.0032550915494498284,0.0002672325159145101,0.02194631724017238,0.01930864305558594,0.0026376741845864416,0.17304206680812897,0.00015750442981208847,0.0,0.0,0.005852829610832805,0.009247260079189728,0.0024945201583794546,0.016994622973771138,0.004203968236606654,0.012619254916544528,0.018277514055082798,0.001945354713101306,0.010288539365169646,0.01749174195524249,0.007740747708529302,0.006246625686347428,0.00017675497123356595,0.0014630061470478856,0.006690788178417518,0.006426775753068055,0.01755789381576357,0.48243431846520685
2008-02-01,0.005398387866109422,0.1312585204590099,0.002185902971046815,0.0027660587897974575,0.001609379317353803,0.022223897200348317,0.020243046456645927,0.0019808507437023932,0.1807461089755808,0.018951986796182513,0.0,0.0,0.004288596342591545,0.005290215386756713,0.002395247757095709,0.01592846362405115,0.003994060776100041,0.009129281773942951,0.04084534705717387,0.002312698551240467,0.013468068033694484,0.0064157242790694275,0.006091669116564088,0.005789770160910297,0.00010203081843707942,0.0012796777891679655,0.0056367899726193615,0.00557094872602922,0.021397414551325634,0.46269985570745253
2008-03-01,0.005947175824994465,0.13233482176806918,0.0015820045024511828,0.003098116340304858,0.003344885707395141,0.0372101972779293,0.03399887327598115,0.0032113240019481532,0.17478246991530613,0.00014513802774781493,0.0,0.0,0.005121920999220389,0.004763604236316583,0.0024705395083233057,0.013181813038928698,0.006104795723128592,0.008316989542060787,0.017068232063143035,0.01042439370495906,0.015330059042835204,0.008802911658960471,0.006227408328969946,0.005171122790626898,0.0067583803811184975,0.0008079253452609867,0.007419746254523795,0.004610948058731432,0.019456913723816575,0.46230728895694845
2008-04-01,0.005494575790313414,0.1553508317669871,0.003525622976074207,0.002616175948711987,0.0015051954600862987,0.025905598574412846,0.02392846073692738,0.0019771378374854667,0.20479473830358894,0.00039409371185696214,0.0,0.0,0.004785964981493684,0.006391502763598948,0.001967740218202724,0.013799282265374265,0.004933446974430924,0.006241838097796038,0.015824378276102634,0.003859390035116142,0.01293930915630055,0.008047090447110045,0.008405079111980728,0.005025058604987212,0.0070580961708981435,0.0016588313779086897,0.003910622217657547,0.004484149828013075,0.019429426292566474,0.4457463620740177
2008-05-01,0.0052632452176869455,0.14250383269121458,0.0171962744806651,0.002398248344009805,0.00016254910873077607,0.02305632849246601,0.021184876663120068,0.001871451829345941,0.19994589246985833,0.015050287994332714,0.0,0.0,0.0037370299693297764,0.005929725407493387,0.0022886411050205093,0.011190741769842033,0.0036870511660968583,0.0021488787643954023,0.018853493979259235,0.022376658723422337,0.01830572000258785,0.005762508813465938,0.0014977907873369785,0.004860451725315039,0.006105122390960569,0.0008029385801653644,0.0029541510872091036,0.0039009426130910416,0.03616409562786532,0.42080107019571295
2008-06-01,0.004543063272190689,0.17100233020150665,0.00866896475963934,0.00131491680368689,0.0017695088581557823,0.019141439920163435,0.01770794630779987,0.0014334936123635651,0.19800326958255998,0.00030001361231447946,0.0,0.0,0.0032783773190227373,0.006438835002043394,0.005273096395489256,0.007918616428878335,0.0036873101589698642,0.0020409497454879303,0.002771554323286144,0.040609271108388294,0.012073404941284123,0.006427434484775443,0.002286589462161033,0.005321127146184554,0.006652472372409993,0.001324060075681236,0.003005850668141261,0.004051669547944554,0.019917189403433733,0.44303724448603743
2008-07-01,0.005640891687443999,0.1718729938345123,0.019195025643437152,0.001742727812407566,0.0016020094979695043,0.0307763440146614,0.028475700120084983,0.002300643894576418,0.17558035321539542,0.0002455204888002072,0.0,0.0,0.002930579320126664,0.003862925839167679,0.004992483767974499,0.013912336657700808,0.004493258774080745,0.002612571829871157,0.013420858429154452,0.011159958446635703,0.015724535076986984,0.008784956918308367,0.0008926423485664676,0.004924649964354557,0.005444147203867213,0.0011695426941257109,0.0036444593699428854,0.0033864757934731057,0.027445683212308877,0.4337657241440651
2008-08-01,0.005783503696949618,0.17158708451807095,0.08842522656885204,0.0012351510517475764,0.0026081717620862416,0.025725862816671757,0.023570176795626507,0.0021556860210452475,0.1467041211913585,0.002784012815923619,0.0,0.0,0.00429586931425695,0.002602525994594079,0.0017758832970517654,0.004293619279625971,0.004319746714788802,0.0029019372612159935,0.0018107400428771505,0.011462663498928442,0.01998559053824583,0.008282777641130806,0.0042913862501074195,0.004289159603447519,0.005269841306834401,0.004286952684800386,0.002933398869460984,0.004284768857615649,0.03796533379399449,0.40436880781269124
2008-09-01,0.004680091262873085,0.18371778762186036,0.0037465988072471743,0.002121406333064183,0.0030317771198449806,0.02061892242460299,0.0186830043049594,0.001935918119643589,0.2032674560048445,0.00028941423370589127,0.0,0.0,0.0006393423526411962,0.0020073508145991795,0.0030206952883430342,0.004990966040857274,0.003842368608218942,0.0037731722959783516,0.01276053666794157,0.00337141271882481,0.01297470320088393,0.008440897677956732,0.0022807683342966,0.0006887269450653741,0.006125740847103847,6.206619793747251e-05,0.0026076222456900802,0.00048029607602736773,0.02170185786636067,0.46813909958862737
