AUSPRAEGUNG,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,DATE
Residenztheater,15553.0,18558.0,-14.58,-16.19,16523.0,2020-02-01
Residenztheater,4429.0,20320.0,-71.52,-78.2,14537.0,2020-03-01
Residenztheater,0.0,18864.0,,,,2020-04-01
Residenztheater,0.0,13177.0,,,,2020-05-01
Residenztheater,21193.0,24531.0,10.65,-13.61,16641.0,2019-01-01
Residenztheater,18558.0,20176.0,-12.43,-8.02,16494.0,2019-02-01
Residenztheater,20320.0,21084.0,9.49,-3.62,16424.0,2019-03-01
Residenztheater,18864.0,16814.0,-7.17,12.19,16611.0,2019-04-01
Residenztheater,13177.0,16228.0,-30.15,-18.8,16333.0,2019-05-01
Residenztheater,,15117.0,,,,2019-06-01
Residenztheater,,17065.0,,,,2019-07-01
Residenztheater,,,,,,2019-08-01
Residenztheater,,1787.0,,,,2019-09-01
Residenztheater,5141.0,16180.0,,-68.23,16833.0,2019-10-01
Residenztheater,21081.0,18253.0,310.06,15.49,17186.0,2019-11-01
Residenztheater,19839.0,19154.0,-5.89,3.58,17272.0,2019-12-01
Residenztheater,24531.0,24164.0,11.47,1.52,17356.0,2018-01-01
Residenztheater,20176.0,19114.0,-17.75,5.56,17453.0,2018-02-01
Residenztheater,21084.0,20953.0,4.5,0.63,17465.0,2018-03-01
Residenztheater,16814.0,16728.0,-20.25,0.51,17473.0,2018-04-01
Residenztheater,16228.0,16049.0,-3.49,1.12,17489.0,2018-05-01
Residenztheater,15117.0,16798.0,-6.85,-10.01,17336.0,2018-06-01
Residenztheater,17065.0,17393.0,12.89,-1.89,17306.0,2018-07-01
Residenztheater,,,,,,2018-08-01
Residenztheater,1787.0,3018.0,,-40.79,17194.0,2018-09-01
Residenztheater,16180.0,14814.0,805.43,9.22,17319.0,2018-10-01
Residenztheater,18253.0,19517.0,12.81,-6.48,17204.0,2018-11-01
Residenztheater,19154.0,22006.0,4.94,-12.96,16944.0,2018-12-01
Residenztheater,24164.0,21382.0,4.04,13.01,16900.0,2017-01-01
Residenztheater,19114.0,18657.0,-20.9,2.45,16941.0,2017-02-01
Residenztheater,20953.0,18116.0,9.62,15.66,17199.0,2017-03-01
Residenztheater,16728.0,17227.0,-20.16,-2.9,17154.0,2017-04-01
Residenztheater,16049.0,16705.0,-4.06,-3.93,17094.0,2017-05-01
Residenztheater,16798.0,15076.0,4.67,11.42,17251.0,2017-06-01
Residenztheater,17393.0,14238.0,3.54,22.16,17538.0,2017-07-01
Residenztheater,,,,,,2017-08-01
Residenztheater,3018.0,3081.0,,-2.04,17532.0,2017-09-01
Residenztheater,14814.0,14833.0,390.85,-0.13,17530.0,2017-10-01
Residenztheater,19517.0,20576.0,31.75,-5.15,17434.0,2017-11-01
Residenztheater,22006.0,23226.0,12.75,-5.25,17323.0,2017-12-01
Residenztheater,21382.0,19995.0,-23.87,6.94,16546.0,2016-01-01
Residenztheater,18657.0,17345.0,-12.74,7.56,16666.0,2016-02-01
Residenztheater,18116.0,17336.0,-2.9,4.5,16737.0,2016-03-01
Residenztheater,17227.0,14795.0,-4.91,16.44,16958.0,2016-04-01
Residenztheater,16705.0,15811.0,-3.03,5.65,17039.0,2016-05-01
Residenztheater,15076.0,15286.0,-9.75,-1.37,17020.0,2016-06-01
Residenztheater,14238.0,15578.0,-5.56,-8.6,16898.0,2016-07-01
Residenztheater,,,,,,2016-08-01
Residenztheater,3081.0,2185.0,,41.01,16979.0,2016-09-01
Residenztheater,14833.0,15739.0,381.43,-5.76,16897.0,2016-10-01
Residenztheater,20576.0,18467.0,38.72,11.42,17089.0,2016-11-01
Residenztheater,23226.0,28086.0,12.88,-17.3,16647.0,2016-12-01
Residenztheater,19995.0,22761.0,-22.2,-12.15,16635.0,2015-01-01
Residenztheater,17345.0,19382.0,-13.25,-10.51,16450.0,2015-02-01
Residenztheater,17336.0,15918.0,-0.05,8.91,16579.0,2015-03-01
Residenztheater,14795.0,13847.0,-14.66,6.85,16665.0,2015-04-01
Residenztheater,15811.0,12889.0,6.87,22.67,16931.0,2015-05-01
Residenztheater,15286.0,15434.0,-3.32,-0.96,16917.0,2015-06-01
Residenztheater,15578.0,17448.0,1.91,-10.72,16747.0,2015-07-01
Residenztheater,,,,,,2015-08-01
Residenztheater,2185.0,5213.0,,-58.09,16472.0,2015-09-01
Residenztheater,15739.0,16087.0,620.32,-2.16,16441.0,2015-10-01
Residenztheater,18467.0,21075.0,17.33,-12.37,16203.0,2015-11-01
Residenztheater,28086.0,25701.0,52.09,9.28,16420.0,2015-12-01
Residenztheater,22761.0,21097.0,-18.4,7.89,16730.0,2014-01-01
Residenztheater,19382.0,16241.0,-14.85,19.34,17016.0,2014-02-01
Residenztheater,15918.0,20513.0,-17.87,-22.4,16598.0,2014-03-01
Residenztheater,13847.0,18944.0,-13.01,-26.91,16135.0,2014-04-01
Residenztheater,12889.0,14599.0,-6.92,-11.71,15979.0,2014-05-01
Residenztheater,15434.0,14230.0,19.75,8.46,16089.0,2014-06-01
Residenztheater,17448.0,14093.0,13.05,23.81,16394.0,2014-07-01
Residenztheater,,,,,,2014-08-01
Residenztheater,5213.0,4977.0,,4.74,16415.0,2014-09-01
Residenztheater,16087.0,13077.0,208.59,23.02,16689.0,2014-10-01
Residenztheater,21075.0,16703.0,31.01,26.17,17086.0,2014-11-01
Residenztheater,25701.0,27893.0,21.95,-7.86,16887.0,2014-12-01
Residenztheater,21097.0,16117.0,1.65,30.9,14355.0,2013-01-01
Residenztheater,16241.0,15526.0,-23.02,4.61,14420.0,2013-02-01
Residenztheater,20513.0,16062.0,26.3,27.71,14825.0,2013-03-01
Residenztheater,18944.0,11546.0,-7.65,64.07,15498.0,2013-04-01
Residenztheater,14599.0,10481.0,-22.94,39.29,15872.0,2013-05-01
Residenztheater,14230.0,14292.0,-2.53,-0.43,15866.0,2013-06-01
Residenztheater,14093.0,13383.0,-0.96,5.31,15931.0,2013-07-01
Residenztheater,,,,,,2013-08-01
Residenztheater,4977.0,2036.0,,144.45,16198.0,2013-09-01
Residenztheater,13077.0,14635.0,162.75,-10.65,16057.0,2013-10-01
Residenztheater,16703.0,18097.0,27.73,-7.7,15930.0,2013-11-01
Residenztheater,27893.0,20754.0,66.99,34.4,16579.0,2013-12-01
Residenztheater,16117.0,14666.0,5.34,9.89,15526.0,2012-01-01
Residenztheater,15526.0,16420.0,-3.67,-5.44,15436.0,2012-02-01
Residenztheater,16062.0,18577.0,3.45,-13.54,15185.0,2012-03-01
Residenztheater,11546.0,18015.0,-28.12,-35.91,14538.0,2012-04-01
Residenztheater,10481.0,16179.0,-9.22,-35.22,13968.0,2012-05-01
Residenztheater,14292.0,18777.0,36.36,-23.89,13520.0,2012-06-01
Residenztheater,13383.0,6295.0,-6.36,112.6,14228.0,2012-07-01
Residenztheater,,,,,,2012-08-01
Residenztheater,2036.0,,,,13120.0,2012-09-01
Residenztheater,14635.0,11405.0,618.81,28.32,13414.0,2012-10-01
Residenztheater,18097.0,18171.0,23.66,-0.41,13407.0,2012-11-01
Residenztheater,20754.0,15300.0,14.68,35.65,13903.0,2012-12-01
Residenztheater,14666.0,16455.0,-5.21,-10.87,14901.0,2011-01-01
Residenztheater,16420.0,14513.0,11.96,13.14,15074.0,2011-02-01
Residenztheater,18577.0,16592.0,13.14,11.96,15255.0,2011-03-01
Residenztheater,18015.0,16209.0,-3.03,11.14,15419.0,2011-04-01
Residenztheater,16179.0,16421.0,-10.19,-1.47,15397.0,2011-05-01
Residenztheater,18777.0,16911.0,16.06,11.03,15567.0,2011-06-01
Residenztheater,6295.0,16576.0,-66.47,-62.02,14632.0,2011-07-01
Residenztheater,,,,,,2011-08-01
Residenztheater,,3836.0,,,,2011-09-01
Residenztheater,11405.0,17078.0,,-33.22,15144.0,2011-10-01
Residenztheater,18171.0,15637.0,59.32,16.21,15398.0,2011-11-01
Residenztheater,15300.0,15472.0,-15.8,-1.11,15381.0,2011-12-01
Residenztheater,16455.0,17262.0,-6.02,-4.68,15287.0,2010-01-01
Residenztheater,14513.0,17042.0,-11.8,-14.84,15057.0,2010-02-01
Residenztheater,16592.0,13443.0,14.33,23.42,15343.0,2010-03-01
Residenztheater,16209.0,16819.0,-2.31,-3.63,15288.0,2010-04-01
Residenztheater,16421.0,15810.0,1.31,3.86,15344.0,2010-05-01
Residenztheater,16911.0,15426.0,2.98,9.63,15479.0,2010-06-01
Residenztheater,16576.0,21691.0,-1.98,-23.58,15014.0,2010-07-01
Residenztheater,,,,,,2010-08-01
Residenztheater,3836.0,2672.0,,43.56,15119.0,2010-09-01
Residenztheater,17078.0,14445.0,345.2,18.23,15359.0,2010-10-01
Residenztheater,15637.0,16846.0,-8.44,-7.18,15249.0,2010-11-01
Residenztheater,15472.0,17509.0,-1.06,-11.63,15064.0,2010-12-01
Residenztheater,17262.0,17743.0,1.14,-2.71,16474.0,2009-01-01
Residenztheater,17042.0,17429.0,-1.27,-2.22,16439.0,2009-02-01
Residenztheater,13443.0,17709.0,-21.12,-24.09,16051.0,2009-03-01
Residenztheater,16819.0,16473.0,25.11,2.1,16082.0,2009-04-01
Residenztheater,15810.0,18424.0,-6.0,-14.19,15845.0,2009-05-01
Residenztheater,15426.0,18514.0,-2.43,-16.68,15564.0,2009-06-01
Residenztheater,21691.0,20947.0,40.61,3.55,15632.0,2009-07-01
Residenztheater,,,,,,2009-08-01
Residenztheater,2672.0,2530.0,,5.61,15645.0,2009-09-01
Residenztheater,14445.0,16576.0,440.61,-12.86,15451.0,2009-10-01
Residenztheater,16846.0,18282.0,16.62,-7.85,15320.0,2009-11-01
Residenztheater,17509.0,17067.0,3.94,2.59,15360.0,2009-12-01
Residenztheater,17743.0,22668.0,-12.62,-21.73,17803.0,2008-01-01
Residenztheater,17429.0,21533.0,-1.77,-19.06,17430.0,2008-02-01
Residenztheater,17709.0,20894.0,1.61,-15.24,17140.0,2008-03-01
Residenztheater,16473.0,16853.0,-6.98,-2.25,17106.0,2008-04-01
Residenztheater,18424.0,18151.0,11.84,1.5,17131.0,2008-05-01
Residenztheater,18514.0,19397.0,0.49,-4.55,17050.0,2008-06-01
Residenztheater,20947.0,20821.0,13.14,0.61,17062.0,2008-07-01
Residenztheater,,,,,,2008-08-01
Residenztheater,2530.0,1455.0,,73.88,17160.0,2008-09-01
Residenztheater,16576.0,18467.0,555.18,-10.24,16988.0,2008-10-01
Residenztheater,18282.0,20215.0,10.29,-9.56,16812.0,2008-11-01
Residenztheater,17067.0,20305.0,-6.65,-15.95,16518.0,2008-12-01
Residenztheater,22668.0,19700.0,9.14,15.07,17765.0,2007-01-01
Residenztheater,21533.0,14576.0,-5.01,47.73,18460.0,2007-02-01
Residenztheater,20894.0,13591.0,-2.97,53.73,19191.0,2007-03-01
Residenztheater,16853.0,18371.0,-19.34,-8.26,19039.0,2007-04-01
Residenztheater,18151.0,21836.0,7.7,-16.88,18670.0,2007-05-01
Residenztheater,19397.0,18776.0,6.86,3.31,18732.0,2007-06-01
Residenztheater,20821.0,18409.0,7.34,13.1,18974.0,2007-07-01
Residenztheater,,,,,,2007-08-01
Residenztheater,1455.0,,,,17381.0,2007-09-01
Residenztheater,18467.0,11830.0,1169.21,56.1,17984.0,2007-10-01
Residenztheater,20215.0,16819.0,9.47,20.19,18293.0,2007-11-01
Residenztheater,20305.0,20769.0,0.45,-2.23,18251.0,2007-12-01
Residenztheater,19700.0,17319.0,4.15,13.75,17697.0,2006-01-01
Residenztheater,14576.0,17833.0,-26.01,-18.26,17371.0,2006-02-01
Residenztheater,13591.0,20040.0,-6.76,-32.18,16726.0,2006-03-01
Residenztheater,18371.0,18412.0,35.17,-0.22,16722.0,2006-04-01
Residenztheater,21836.0,17765.0,18.86,22.92,17129.0,2006-05-01
Residenztheater,18776.0,18092.0,-14.01,3.78,17198.0,2006-06-01
Residenztheater,18409.0,13757.0,-1.95,33.82,17663.0,2006-07-01
Residenztheater,,,,,,2006-08-01
Residenztheater,,,,,,2006-09-01
Residenztheater,11830.0,13595.0,,-12.98,17486.0,2006-10-01
Residenztheater,16819.0,18858.0,42.17,-10.81,17282.0,2006-11-01
Residenztheater,20769.0,18915.0,23.49,9.8,17468.0,2006-12-01
Residenztheater,17319.0,21510.0,-8.33,-19.48,19092.0,2005-01-01
Residenztheater,17833.0,21020.0,2.97,-15.16,18773.0,2005-02-01
Residenztheater,20040.0,23469.0,12.38,-14.61,18430.0,2005-03-01
Residenztheater,18412.0,19273.0,-8.12,-4.47,18344.0,2005-04-01
Residenztheater,17765.0,17415.0,-3.51,2.01,18379.0,2005-05-01
Residenztheater,18092.0,20698.0,1.84,-12.59,18118.0,2005-06-01
Residenztheater,13757.0,18327.0,-23.96,-24.94,17661.0,2005-07-01
Residenztheater,,,,,,2005-08-01
Residenztheater,,,,,,2005-09-01
Residenztheater,13595.0,14703.0,,-7.54,17551.0,2005-10-01
Residenztheater,18858.0,19800.0,38.71,-4.76,17456.0,2005-11-01
Residenztheater,18915.0,18893.0,0.3,0.12,17459.0,2005-12-01
Residenztheater,21510.0,20775.0,-2.5,3.54,18698.0,2004-01-01
Residenztheater,21020.0,19224.0,-2.28,9.34,18878.0,2004-02-01
Residenztheater,23469.0,20304.0,11.65,15.59,19194.0,2004-03-01
Residenztheater,19273.0,17237.0,-17.88,11.81,19398.0,2004-04-01
Residenztheater,17415.0,17872.0,-9.64,-2.56,19352.0,2004-05-01
Residenztheater,20698.0,15088.0,18.85,37.18,19913.0,2004-06-01
Residenztheater,18327.0,16651.0,-11.46,10.07,20081.0,2004-07-01
Residenztheater,,,,,,2004-08-01
Residenztheater,,,,,,2004-09-01
Residenztheater,14703.0,15267.0,,-3.69,20024.0,2004-10-01
Residenztheater,19800.0,21766.0,34.67,-9.03,19828.0,2004-11-01
Residenztheater,18893.0,22062.0,-4.58,-14.36,19511.0,2004-12-01
Residenztheater,20775.0,21990.0,0.09,-5.53,16482.0,2003-01-01
Residenztheater,19224.0,20564.0,-7.47,-6.52,16348.0,2003-02-01
Residenztheater,20304.0,18915.0,5.62,7.34,16486.0,2003-03-01
Residenztheater,17237.0,15617.0,-15.11,10.37,16648.0,2003-04-01
Residenztheater,17872.0,17201.0,3.68,3.9,16716.0,2003-05-01
Residenztheater,15088.0,14745.0,-15.58,2.33,16750.0,2003-06-01
Residenztheater,16651.0,10479.0,10.36,58.9,17367.0,2003-07-01
Residenztheater,,,,,,2003-08-01
Residenztheater,,,,,,2003-09-01
Residenztheater,15267.0,4494.0,,239.72,18444.0,2003-10-01
Residenztheater,21766.0,21268.0,42.57,2.34,18494.0,2003-11-01
Residenztheater,22062.0,20757.0,1.36,6.29,18625.0,2003-12-01
Residenztheater,21990.0,19158.0,-4.26,14.78,18420.0,2002-01-01
Residenztheater,20564.0,18328.0,-6.48,12.2,18644.0,2002-02-01
Residenztheater,18915.0,21948.0,-8.02,-13.82,18341.0,2002-03-01
Residenztheater,15617.0,17655.0,-17.44,-11.54,18137.0,2002-04-01
Residenztheater,17201.0,19790.0,10.14,-13.08,17878.0,2002-05-01
Residenztheater,14745.0,19554.0,-14.28,-24.59,17397.0,2002-06-01
Residenztheater,10479.0,4313.0,-28.93,142.96,18014.0,2002-07-01
Residenztheater,,,,,,2002-08-01
Residenztheater,,,,,,2002-09-01
Residenztheater,4494.0,16104.0,,-72.09,16853.0,2002-10-01
Residenztheater,21268.0,21553.0,373.25,-1.32,16824.0,2002-11-01
Residenztheater,20757.0,22969.0,-2.4,-9.63,16603.0,2002-12-01
Residenztheater,19158.0,18624.0,-6.48,2.87,16431.0,2001-01-01
Residenztheater,18328.0,19720.0,-4.33,-7.06,16305.0,2001-02-01
Residenztheater,21948.0,19507.0,19.75,12.51,16527.0,2001-03-01
Residenztheater,17655.0,15693.0,-19.56,12.5,16705.0,2001-04-01
Residenztheater,19790.0,14524.0,12.09,36.26,17184.0,2001-05-01
Residenztheater,19554.0,15140.0,-1.19,29.15,17585.0,2001-06-01
Residenztheater,4313.0,16855.0,-77.94,-74.41,16445.0,2001-07-01
Residenztheater,,,,,,2001-08-01
Residenztheater,,1134.0,,,,2001-09-01
Residenztheater,16104.0,20140.0,,-20.04,17572.0,2001-10-01
Residenztheater,21553.0,18389.0,33.84,17.21,17889.0,2001-11-01
Residenztheater,22969.0,20485.0,6.57,12.13,18137.0,2001-12-01
Residenztheater,18624.0,,,,18624.0,2000-01-01
Residenztheater,19720.0,,5.88,,19172.0,2000-02-01
Residenztheater,19507.0,,-1.08,,19284.0,2000-03-01
Residenztheater,15693.0,,-19.55,,18386.0,2000-04-01
Residenztheater,14524.0,,-7.45,,17614.0,2000-05-01
Residenztheater,15140.0,,4.24,,17201.0,2000-06-01
Residenztheater,16855.0,,11.33,,17152.0,2000-07-01
Residenztheater,,,,,,2000-08-01
Residenztheater,1134.0,,,,15150.0,2000-09-01
Residenztheater,20140.0,,1676.01,,15704.0,2000-10-01
Residenztheater,18389.0,,-8.69,,15973.0,2000-11-01
Residenztheater,20485.0,,11.4,,16383.0,2000-12-01
Schauburg - Theater für junges Publikum,4062.0,5087.0,23.28,-20.15,3195.0,2020-01-01
Schauburg - Theater für junges Publikum,3292.0,3437.0,-18.96,-4.22,3180.0,2020-02-01
Schauburg - Theater für junges Publikum,632.0,3911.0,-80.8,-83.84,2853.0,2020-03-01
Schauburg - Theater für junges Publikum,0.0,1551.0,,,,2020-04-01
Schauburg - Theater für junges Publikum,0.0,4074.0,,,,2020-05-01
Schauburg - Theater für junges Publikum,5087.0,2914.0,55.85,74.57,3484.0,2019-01-01
Schauburg - Theater für junges Publikum,3437.0,2830.0,-32.44,21.45,3544.0,2019-02-01
Schauburg - Theater für junges Publikum,3911.0,4281.0,13.79,-8.64,3507.0,2019-03-01
Schauburg - Theater für junges Publikum,1551.0,2807.0,-60.34,-44.75,3382.0,2019-04-01
Schauburg - Theater für junges Publikum,4074.0,2624.0,162.67,55.26,3527.0,2019-05-01
Schauburg - Theater für junges Publikum,2021.0,3612.0,-50.39,-44.05,3368.0,2019-06-01
Schauburg - Theater für junges Publikum,3045.0,3182.0,50.67,-4.31,3354.0,2019-07-01
Schauburg - Theater für junges Publikum,,,,,,2019-08-01
Schauburg - Theater für junges Publikum,,,,,,2019-09-01
Schauburg - Theater für junges Publikum,2371.0,2868.0,,-17.33,3304.0,2019-10-01
Schauburg - Theater für junges Publikum,4182.0,4281.0,76.38,-2.31,3294.0,2019-11-01
Schauburg - Theater für junges Publikum,3295.0,3264.0,-21.21,0.95,3297.0,2019-12-01
Schauburg - Theater für junges Publikum,2914.0,4353.0,-30.19,-33.06,3333.0,2018-01-01
Schauburg - Theater für junges Publikum,2830.0,4862.0,-2.88,-41.79,3130.0,2018-02-01
Schauburg - Theater für junges Publikum,4281.0,5976.0,51.27,-28.36,2961.0,2018-03-01
Schauburg - Theater für junges Publikum,2807.0,3196.0,-34.43,-12.17,2922.0,2018-04-01
Schauburg - Theater für junges Publikum,2624.0,4793.0,-6.52,-45.25,2705.0,2018-05-01
Schauburg - Theater für junges Publikum,3612.0,2996.0,37.65,20.56,2767.0,2018-06-01
Schauburg - Theater für junges Publikum,3182.0,130.0,-11.9,2347.69,3072.0,2018-07-01
Schauburg - Theater für junges Publikum,,,,,,2018-08-01
Schauburg - Theater für junges Publikum,,,,,,2018-09-01
Schauburg - Theater für junges Publikum,2868.0,1583.0,,81.17,3200.0,2018-10-01
Schauburg - Theater für junges Publikum,4281.0,2710.0,49.27,57.97,3357.0,2018-11-01
Schauburg - Theater für junges Publikum,3264.0,4174.0,-23.76,-21.8,3266.0,2018-12-01
Schauburg - Theater für junges Publikum,4353.0,3736.0,13.21,16.51,3757.0,2017-01-01
Schauburg - Theater für junges Publikum,4862.0,3845.0,11.69,26.45,3859.0,2017-02-01
Schauburg - Theater für junges Publikum,5976.0,3310.0,22.91,80.54,4126.0,2017-03-01
Schauburg - Theater für junges Publikum,3196.0,4911.0,-46.52,-34.92,3954.0,2017-04-01
Schauburg - Theater für junges Publikum,4793.0,2776.0,49.97,72.66,4156.0,2017-05-01
Schauburg - Theater für junges Publikum,2996.0,4512.0,-37.49,-33.6,4004.0,2017-06-01
Schauburg - Theater für junges Publikum,130.0,3729.0,-95.66,-96.51,3644.0,2017-07-01
Schauburg - Theater für junges Publikum,,,,,,2017-08-01
Schauburg - Theater für junges Publikum,,,,,,2017-09-01
Schauburg - Theater für junges Publikum,1583.0,2541.0,,-37.7,3548.0,2017-10-01
Schauburg - Theater für junges Publikum,2710.0,3750.0,71.19,-27.73,3444.0,2017-11-01
Schauburg - Theater für junges Publikum,4174.0,3845.0,54.02,8.56,3477.0,2017-12-01
Schauburg - Theater für junges Publikum,3736.0,2941.0,-10.19,27.03,3263.0,2016-01-01
Schauburg - Theater für junges Publikum,3845.0,1637.0,2.92,134.88,3464.0,2016-02-01
Schauburg - Theater für junges Publikum,3310.0,4176.0,-13.91,-20.74,3385.0,2016-03-01
Schauburg - Theater für junges Publikum,4911.0,2793.0,48.37,75.83,3578.0,2016-04-01
Schauburg - Theater für junges Publikum,2776.0,3779.0,-43.47,-26.54,3486.0,2016-05-01
Schauburg - Theater für junges Publikum,4512.0,3308.0,62.54,36.4,3596.0,2016-06-01
Schauburg - Theater für junges Publikum,3729.0,3640.0,-17.35,2.45,3604.0,2016-07-01
Schauburg - Theater für junges Publikum,,,,,,2016-08-01
Schauburg - Theater für junges Publikum,,400.0,,,,2016-09-01
Schauburg - Theater für junges Publikum,2541.0,3740.0,,-32.06,3805.0,2016-10-01
Schauburg - Theater für junges Publikum,3750.0,4525.0,47.58,-17.13,3727.0,2016-11-01
Schauburg - Theater für junges Publikum,3845.0,4160.0,2.53,-7.57,3696.0,2016-12-01
Schauburg - Theater für junges Publikum,2941.0,3947.0,-17.92,-25.49,3212.0,2015-01-01
Schauburg - Theater für junges Publikum,1637.0,3541.0,-44.34,-53.77,3021.0,2015-02-01
Schauburg - Theater für junges Publikum,4176.0,3538.0,155.1,18.03,3085.0,2015-03-01
Schauburg - Theater für junges Publikum,2793.0,2104.0,-33.12,32.75,3154.0,2015-04-01
Schauburg - Theater für junges Publikum,3779.0,4247.0,35.3,-11.02,3107.0,2015-05-01
Schauburg - Theater für junges Publikum,3308.0,2051.0,-12.46,61.29,3233.0,2015-06-01
Schauburg - Theater für junges Publikum,3640.0,2907.0,10.04,25.21,3306.0,2015-07-01
Schauburg - Theater für junges Publikum,,,,,,2015-08-01
Schauburg - Theater für junges Publikum,400.0,,,,3042.0,2015-09-01
Schauburg - Theater für junges Publikum,3740.0,2333.0,835.0,60.31,3170.0,2015-10-01
Schauburg - Theater für junges Publikum,4525.0,4871.0,20.99,-7.1,3138.0,2015-11-01
Schauburg - Theater für junges Publikum,4160.0,3583.0,-8.07,16.1,3191.0,2015-12-01
Schauburg - Theater für junges Publikum,3947.0,3483.0,36.67,13.32,3530.0,2014-01-01
Schauburg - Theater für junges Publikum,3541.0,3953.0,-10.29,-10.42,3488.0,2014-02-01
Schauburg - Theater für junges Publikum,3538.0,3982.0,-0.08,-11.15,3444.0,2014-03-01
Schauburg - Theater für junges Publikum,2104.0,3262.0,-40.53,-35.5,3328.0,2014-04-01
Schauburg - Theater für junges Publikum,4247.0,1966.0,101.85,116.02,3556.0,2014-05-01
Schauburg - Theater für junges Publikum,2051.0,4124.0,-51.71,-50.27,3349.0,2014-06-01
Schauburg - Theater für junges Publikum,2907.0,3713.0,41.74,-21.71,3268.0,2014-07-01
Schauburg - Theater für junges Publikum,,,,,,2014-08-01
Schauburg - Theater für junges Publikum,,,,,,2014-09-01
Schauburg - Theater für junges Publikum,2333.0,3355.0,,-30.46,3166.0,2014-10-01
Schauburg - Theater für junges Publikum,4871.0,4106.0,108.79,18.63,3243.0,2014-11-01
Schauburg - Theater für junges Publikum,3583.0,2888.0,-26.44,24.07,3312.0,2014-12-01
Schauburg - Theater für junges Publikum,3483.0,3233.0,9.32,7.73,3508.0,2013-01-01
Schauburg - Theater für junges Publikum,3953.0,4042.0,13.49,-2.2,3499.0,2013-02-01
Schauburg - Theater für junges Publikum,3982.0,4789.0,0.73,-16.85,3418.0,2013-03-01
Schauburg - Theater für junges Publikum,3262.0,2634.0,-18.08,23.84,3481.0,2013-04-01
Schauburg - Theater für junges Publikum,1966.0,3205.0,-39.73,-38.66,3357.0,2013-05-01
Schauburg - Theater für junges Publikum,4124.0,3146.0,109.77,31.09,3455.0,2013-06-01
Schauburg - Theater für junges Publikum,3713.0,3360.0,-9.97,10.51,3490.0,2013-07-01
Schauburg - Theater für junges Publikum,,,,,,2013-08-01
Schauburg - Theater für junges Publikum,,,,,,2013-09-01
Schauburg - Theater für junges Publikum,3355.0,3689.0,,-9.05,3457.0,2013-10-01
Schauburg - Theater für junges Publikum,4106.0,3543.0,22.38,15.89,3513.0,2013-11-01
Schauburg - Theater für junges Publikum,2888.0,3186.0,-29.66,-9.35,3483.0,2013-12-01
Schauburg - Theater für junges Publikum,3233.0,4203.0,-5.85,-23.08,3373.0,2012-01-01
Schauburg - Theater für junges Publikum,4042.0,4705.0,25.02,-14.09,3306.0,2012-02-01
Schauburg - Theater für junges Publikum,4789.0,4219.0,18.48,13.51,3363.0,2012-03-01
Schauburg - Theater für junges Publikum,2634.0,3151.0,-45.0,-16.41,3312.0,2012-04-01
Schauburg - Theater für junges Publikum,3205.0,3264.0,21.68,-1.81,3306.0,2012-05-01
Schauburg - Theater für junges Publikum,3146.0,2007.0,-1.84,56.75,3420.0,2012-06-01
Schauburg - Theater für junges Publikum,3360.0,3961.0,6.8,-15.17,3360.0,2012-07-01
Schauburg - Theater für junges Publikum,,,,,,2012-08-01
Schauburg - Theater für junges Publikum,,,,,,2012-09-01
Schauburg - Theater für junges Publikum,3689.0,2064.0,,78.73,3522.0,2012-10-01
Schauburg - Theater für junges Publikum,3543.0,3689.0,-3.96,-3.96,3508.0,2012-11-01
Schauburg - Theater für junges Publikum,3186.0,3434.0,-10.08,-7.22,3483.0,2012-12-01
Schauburg - Theater für junges Publikum,4203.0,3454.0,13.53,21.69,3751.0,2011-01-01
Schauburg - Theater für junges Publikum,4705.0,2918.0,11.94,61.24,3930.0,2011-02-01
Schauburg - Theater für junges Publikum,4219.0,4522.0,-10.33,-6.7,3900.0,2011-03-01
Schauburg - Theater für junges Publikum,3151.0,3114.0,-25.31,1.19,3903.0,2011-04-01
Schauburg - Theater für junges Publikum,3264.0,3790.0,3.59,-13.88,3851.0,2011-05-01
Schauburg - Theater für junges Publikum,2007.0,3393.0,-38.51,-40.85,3712.0,2011-06-01
Schauburg - Theater für junges Publikum,3961.0,4769.0,97.36,-16.94,3631.0,2011-07-01
Schauburg - Theater für junges Publikum,,,,,,2011-08-01
Schauburg - Theater für junges Publikum,,,,,,2011-09-01
Schauburg - Theater für junges Publikum,2064.0,3363.0,,-38.63,3501.0,2011-10-01
Schauburg - Theater für junges Publikum,3689.0,3737.0,78.73,-1.28,3497.0,2011-11-01
Schauburg - Theater für junges Publikum,3434.0,3702.0,-6.91,-7.24,3470.0,2011-12-01
Schauburg - Theater für junges Publikum,3454.0,4542.0,-11.73,-23.95,3340.0,2010-01-01
Schauburg - Theater für junges Publikum,2918.0,3375.0,-15.52,-13.54,3299.0,2010-02-01
Schauburg - Theater für junges Publikum,4522.0,4554.0,54.97,-0.7,3296.0,2010-03-01
Schauburg - Theater für junges Publikum,3114.0,3034.0,-31.14,2.64,3303.0,2010-04-01
Schauburg - Theater für junges Publikum,3790.0,4154.0,21.71,-8.76,3270.0,2010-05-01
Schauburg - Theater für junges Publikum,3393.0,1997.0,-10.47,69.9,3397.0,2010-06-01
